timestamp,date,symbol,open,high,low,close,volume
1772781900000,2026-03-06 15:25:00,CRYPTO_BTC,70744.37,70878.24,70702.25,70858.5,45.62127
1772782200000,2026-03-06 15:30:00,CRYPTO_BTC,70858.5,71025.6,70858.5,70955.27,68.37855
1772782500000,2026-03-06 15:35:00,CRYPTO_BTC,70955.27,70999.13,70874.93,70890.18,77.50271
1772782800000,2026-03-06 15:40:00,CRYPTO_BTC,70890.18,71082.52,70890.17,71075.56,67.21955
1772783100000,2026-03-06 15:45:00,CRYPTO_BTC,71075.56,71192.76,71052.55,71116.17,87.8059
1772783400000,2026-03-06 15:50:00,CRYPTO_BTC,71116.18,71133.94,71082.11,71117.99,69.49625
1772783700000,2026-03-06 15:55:00,CRYPTO_BTC,71118.0,71118.0,71040.94,71056.44,70.87283
1772784000000,2026-03-06 16:00:00,CRYPTO_BTC,71056.44,71067.58,70938.86,70951.48,85.36096
1772784300000,2026-03-06 16:05:00,CRYPTO_BTC,70951.48,70986.4,70898.23,70935.76,71.10073
1772784600000,2026-03-06 16:10:00,CRYPTO_BTC,70935.76,70982.0,70890.28,70941.69,54.99205
1772784900000,2026-03-06 16:15:00,CRYPTO_BTC,70941.69,70993.49,70886.0,70979.19,20.42128
1772785200000,2026-03-06 16:20:00,CRYPTO_BTC,70979.18,70984.29,70876.45,70904.61,33.50401
1772785500000,2026-03-06 16:25:00,CRYPTO_BTC,70904.6,70964.7,70833.58,70934.14,50.5435
1772785800000,2026-03-06 16:30:00,CRYPTO_BTC,70934.13,71021.7,70870.4,70935.9,33.87774
1772786100000,2026-03-06 16:35:00,CRYPTO_BTC,70935.91,71021.41,70878.31,70912.93,34.87525
1772786400000,2026-03-06 16:40:00,CRYPTO_BTC,70912.93,71026.42,70900.0,70914.05,31.0005
1772786700000,2026-03-06 16:45:00,CRYPTO_BTC,70914.05,70946.17,70900.0,70909.49,70.21631
1772787000000,2026-03-06 16:50:00,CRYPTO_BTC,70909.5,70909.5,70800.03,70822.86,51.39883
1772787300000,2026-03-06 16:55:00,CRYPTO_BTC,70822.85,70827.36,70735.85,70789.49,32.13453
1772787600000,2026-03-06 17:00:00,CRYPTO_BTC,70789.49,70808.65,70731.2,70787.93,69.55059
1772787900000,2026-03-06 17:05:00,CRYPTO_BTC,70787.92,70793.97,70624.21,70673.9,38.22032
1772788200000,2026-03-06 17:10:00,CRYPTO_BTC,70673.9,70673.9,70520.38,70572.0,95.03211
1772788500000,2026-03-06 17:15:00,CRYPTO_BTC,70573.24,70603.6,70400.0,70590.1,52.03184
1772788800000,2026-03-06 17:20:00,CRYPTO_BTC,70590.1,70590.11,70458.44,70458.45,31.01172
1772789100000,2026-03-06 17:25:00,CRYPTO_BTC,70458.44,70476.19,70360.44,70411.58,78.00948
1772789400000,2026-03-06 17:30:00,CRYPTO_BTC,70411.57,70453.06,70312.63,70332.36,58.79761
1772789700000,2026-03-06 17:35:00,CRYPTO_BTC,70332.36,70460.11,70317.19,70356.45,60.18344
1772790000000,2026-03-06 17:40:00,CRYPTO_BTC,70356.44,70555.53,70300.0,70551.88,52.68367
1772790300000,2026-03-06 17:45:00,CRYPTO_BTC,70551.88,70614.65,70453.05,70485.68,39.07069
1772790600000,2026-03-06 17:50:00,CRYPTO_BTC,70485.68,70576.15,70478.62,70499.03,23.76484
1772790900000,2026-03-06 17:55:00,CRYPTO_BTC,70499.02,70628.78,70486.03,70565.56,39.61929
