date,symbol,open,high,low,close,volume,amount
2020-05-19,SH600519,1132.77,1132.77,1106.77,1114.88,24787.46,24787.46
2020-05-20,SH600519,1114.88,1127.94,1105.58,1119.77,21183.4,21183.4
2020-05-21,SH600519,1123.77,1140.73,1121.63,1134.87,23051.58,23051.58
2020-05-22,SH600519,1134.77,1134.87,1091.65,1096.97,34427.46,34427.46
2020-05-25,SH600519,1098.77,1135.35,1089.77,1131.67,31561.0,31561.0
2020-05-26,SH600519,1138.65,1138.72,1123.77,1126.77,22470.19,22470.19
2020-05-27,SH600519,1127.77,1128.77,1101.77,1106.77,26777.41,26777.41
2020-05-28,SH600519,1106.74,1115.71,1089.9,1112.77,26485.91,26485.91
2020-05-29,SH600519,1100.87,1138.75,1100.87,1135.37,30444.35,30444.35
2020-06-01,SH600519,1149.77,1188.87,1149.77,1188.27,35479.76,35479.76
2020-06-02,SH600519,1184.78,1196.67,1175.43,1179.48,25960.1,25960.1
2020-06-03,SH600519,1183.77,1186.27,1164.54,1168.06,23557.36,23557.36
2020-06-04,SH600519,1164.77,1179.77,1164.77,1176.76,18037.41,18037.41
2020-06-05,SH600519,1174.02,1197.65,1169.85,1193.77,18347.06,18347.06
2020-06-08,SH600519,1193.77,1203.77,1170.78,1174.87,29300.45,29300.45
2020-06-09,SH600519,1176.77,1193.77,1169.44,1185.31,22611.91,22611.91
2020-06-10,SH600519,1193.77,1202.1,1185.77,1192.43,22700.74,22700.74
2020-06-11,SH600519,1179.78,1186.76,1165.76,1169.23,30711.71,30711.71
2020-06-12,SH600519,1155.94,1185.14,1152.08,1185.14,28427.42,28427.42
2020-06-15,SH600519,1170.77,1180.37,1149.77,1151.77,34615.41,34615.41
2020-06-16,SH600519,1167.27,1182.77,1161.9,1172.65,29206.64,29206.64
2020-06-17,SH600519,1180.63,1180.67,1163.79,1173.77,19453.07,19453.07
2020-06-18,SH600519,1173.67,1181.97,1168.87,1181.77,21010.41,21010.41
2020-06-19,SH600519,1188.77,1213.97,1183.87,1208.61,38958.33,38958.33
2020-06-22,SH600519,1203.87,1212.66,1201.97,1207.77,23247.0,23247.0
2020-06-23,SH600519,1203.77,1250.77,1202.29,1243.27,33934.26,33934.26
2020-06-24,SH600519,1249.39,1251.5,1230.79,1245.8,25138.99,25138.99
2020-06-29,SH600519,1233.79,1251.79,1222.8,1248.96,28080.61,28080.61
2020-06-30,SH600519,1248.91,1254.77,1240.91,1248.67,22446.14,22446.14
2020-07-01,SH600519,1253.79,1291.89,1249.81,1280.06,38682.49,38682.49
2020-07-02,SH600519,1284.79,1336.69,1280.79,1329.79,45883.72,45883.72
2020-07-03,SH600519,1335.79,1338.29,1302.67,1327.58,35125.81,35125.81
2020-07-06,SH600519,1323.79,1401.79,1317.6,1385.79,51821.96,51821.96
2020-07-07,SH600519,1388.88,1530.61,1386.79,1473.79,66663.93,66663.93
2020-07-08,SH600519,1465.79,1504.79,1445.79,1467.13,53169.98,53169.98
2020-07-09,SH600519,1476.79,1497.79,1467.79,1491.79,35033.24,35033.24
2020-07-10,SH600519,1474.79,1522.39,1474.73,1499.64,37100.44,37100.44
2020-07-13,SH600519,1500.47,1572.79,1500.47,1567.78,60727.16,60727.16
2020-07-14,SH600519,1567.78,1567.82,1534.19,1547.79,46093.51,46093.51
2020-07-15,SH600519,1530.67,1568.39,1530.5,1538.32,40712.94,40712.94
2020-07-16,SH600519,1515.7,1515.7,1385.79,1399.79,102242.19,102242.19
2020-07-17,SH600519,1405.79,1458.38,1405.79,1433.84,65902.06,65902.06
2020-07-20,SH600519,1438.29,1449.78,1374.67,1422.75,45280.33,45280.33
2020-07-21,SH600519,1432.43,1488.59,1416.78,1453.79,41969.5,41969.5
2020-07-22,SH600519,1443.79,1495.79,1443.79,1463.87,39201.21,39201.21
2020-07-23,SH600519,1457.79,1476.79,1435.79,1461.79,34320.52,34320.52
2020-07-24,SH600519,1440.64,1451.79,1370.79,1381.09,78752.01,78752.01
2020-07-27,SH600519,1401.8,1415.59,1385.79,1408.34,38788.17,38788.17
2020-07-28,SH600519,1415.79,1465.79,1415.79,1455.79,54911.52,54911.52
2020-07-29,SH600519,1475.79,1475.79,1418.79,1457.79,50748.43,50748.43
2020-07-30,SH600519,1456.99,1486.38,1456.29,1465.79,38373.04,38373.04
2020-07-31,SH600519,1470.79,1490.79,1431.79,1463.97,40684.74,40684.74
2020-08-03,SH600519,1472.67,1482.37,1445.79,1453.79,34661.14,34661.14
2020-08-04,SH600519,1460.79,1468.78,1445.79,1455.78,31940.51,31940.51
2020-08-05,SH600519,1447.88,1458.88,1429.1,1453.79,25521.69,25521.69
2020-08-06,SH600519,1455.79,1459.82,1415.79,1423.75,32648.78,32648.78
2020-08-07,SH600519,1430.56,1435.46,1384.29,1416.79,34242.05,34242.05
2020-08-10,SH600519,1413.76,1430.75,1393.9,1419.78,23623.54,23623.54
2020-08-11,SH600519,1425.79,1452.22,1425.79,1428.3,35818.18,35818.18
2020-08-12,SH600519,1418.79,1426.79,1391.04,1412.74,27933.92,27933.92
2020-08-13,SH600519,1415.79,1424.67,1394.79,1420.79,20541.34,20541.34
2020-08-14,SH600519,1425.69,1451.49,1416.79,1446.79,37653.18,37653.18
2020-08-17,SH600519,1459.79,1490.14,1455.79,1475.79,43572.01,43572.01
2020-08-18,SH600519,1483.17,1505.79,1476.79,1490.79,30422.81,30422.81
2020-08-19,SH600519,1485.79,1502.79,1468.78,1472.79,26914.98,26914.98
2020-08-20,SH600519,1459.79,1464.79,1441.79,1449.79,22382.33,22382.33
2020-08-21,SH600519,1458.79,1483.79,1456.79,1461.79,25082.41,25082.41
2020-08-24,SH600519,1485.79,1493.79,1476.8,1482.14,30933.44,30933.44
2020-08-25,SH600519,1490.59,1532.57,1484.42,1512.79,41872.49,41872.49
2020-08-26,SH600519,1519.79,1530.79,1500.81,1512.79,26215.73,26215.73
2020-08-27,SH600519,1517.78,1519.77,1490.79,1516.79,22635.53,22635.53
2020-08-28,SH600519,1516.79,1549.79,1507.29,1542.79,42299.62,42299.62
2020-08-31,SH600519,1556.37,1601.79,1556.37,1572.29,47810.36,47810.36
2020-09-01,SH600519,1577.79,1587.79,1560.8,1587.77,31639.92,31639.92
2020-09-02,SH600519,1610.79,1613.79,1555.79,1580.79,32009.29,32009.29
2020-09-03,SH600519,1580.79,1597.79,1565.49,1578.79,30437.35,30437.35
2020-09-04,SH600519,1551.79,1562.78,1531.79,1555.79,30857.96,30857.96
2020-09-07,SH600519,1545.79,1563.78,1489.76,1509.29,31112.02,31112.02
2020-09-08,SH600519,1517.79,1523.59,1462.86,1497.19,34472.38,34472.38
2020-09-09,SH600519,1485.46,1496.79,1465.83,1473.79,25963.55,25963.55
2020-09-10,SH600519,1489.53,1505.79,1485.79,1491.59,24778.33,24778.33
2020-09-11,SH600519,1473.79,1521.79,1473.79,1518.79,31088.0,31088.0
2020-09-14,SH600519,1530.79,1554.79,1516.37,1551.79,31056.01,31056.01
2020-09-15,SH600519,1555.78,1555.78,1533.54,1545.79,20820.87,20820.87
2020-09-16,SH600519,1545.79,1550.6,1504.79,1510.89,22515.98,22515.98
2020-09-17,SH600519,1485.79,1485.79,1443.79,1456.31,63679.85,63679.85
2020-09-18,SH600519,1450.79,1480.79,1420.8,1480.79,47201.4,47201.4
2020-09-21,SH600519,1478.55,1478.55,1452.45,1452.59,22444.07,22444.07
2020-09-22,SH600519,1435.79,1472.77,1435.79,1451.48,23265.47,23265.47
2020-09-23,SH600519,1420.79,1451.8,1406.81,1435.77,35725.52,35725.52
2020-09-24,SH600519,1421.76,1444.67,1412.59,1415.11,30050.78,30050.78
2020-09-25,SH600519,1415.79,1435.79,1410.79,1420.9,22582.96,22582.96
2020-09-28,SH600519,1420.98,1454.29,1420.98,1446.79,24232.22,24232.22
2020-09-29,SH600519,1455.12,1455.19,1438.09,1438.09,17430.78,17430.78
2020-09-30,SH600519,1445.79,1477.69,1445.79,1454.29,27087.81,27087.81
2020-10-09,SH600519,1477.79,1492.21,1473.79,1481.79,34239.88,34239.88
2020-10-12,SH600519,1485.79,1536.4,1485.79,1536.4,43729.04,43729.04
2020-10-13,SH600519,1536.41,1536.41,1520.79,1524.79,22943.89,22943.89
2020-10-14,SH600519,1525.79,1532.77,1511.79,1514.79,20481.39,20481.39
2020-10-15,SH600519,1506.92,1520.79,1506.79,1510.79,16204.36,16204.36
2020-10-16,SH600519,1510.79,1520.37,1488.79,1497.79,17377.38,17377.38
2020-10-19,SH600519,1510.79,1519.77,1477.69,1484.79,19226.32,19226.32
2020-10-20,SH600519,1485.78,1520.76,1480.79,1519.79,27734.93,27734.93
2020-10-21,SH600519,1519.89,1527.94,1508.79,1519.12,18901.37,18901.37
2020-10-22,SH600519,1515.79,1530.79,1501.3,1528.29,22480.87,22480.87
2020-10-23,SH600519,1526.57,1533.38,1499.79,1501.12,19291.69,19291.69
2020-10-26,SH600519,1404.79,1448.71,1385.79,1428.79,66015.29,66015.29
2020-10-27,SH600519,1428.79,1429.79,1401.91,1410.79,43944.4,43944.4
2020-10-28,SH600519,1411.79,1462.79,1410.87,1450.6,34636.53,34636.53
2020-10-29,SH600519,1440.63,1493.79,1432.79,1461.79,39373.76,39373.76
2020-10-30,SH600519,1463.79,1481.79,1450.79,1455.81,26055.45,26055.45
2020-11-02,SH600519,1460.79,1480.79,1457.79,1459.8,21066.43,21066.43
2020-11-03,SH600519,1470.78,1491.69,1461.29,1480.79,23497.49,23497.49
2020-11-04,SH600519,1485.79,1489.79,1470.79,1485.37,16443.71,16443.71
2020-11-05,SH600519,1502.79,1518.27,1497.89,1507.69,23524.14,23524.14
2020-11-06,SH600519,1516.34,1517.38,1475.79,1486.41,23051.53,23051.53
2020-11-09,SH600519,1487.17,1536.47,1486.41,1528.36,41469.7,41469.7
2020-11-10,SH600519,1538.71,1550.27,1521.79,1530.79,30189.44,30189.44
2020-11-11,SH600519,1530.79,1563.29,1516.79,1517.14,34850.73,34850.73
2020-11-12,SH600519,1515.8,1535.79,1508.06,1520.58,23473.09,23473.09
2020-11-13,SH600519,1509.79,1514.67,1476.79,1490.79,28155.48,28155.48
2020-11-16,SH600519,1496.79,1515.84,1483.05,1515.84,30613.49,30613.49
2020-11-17,SH600519,1525.79,1528.14,1486.86,1501.59,25224.03,25224.03
2020-11-18,SH600519,1500.79,1506.32,1468.95,1479.44,35178.95,35178.95
2020-11-19,SH600519,1470.29,1510.79,1466.39,1505.98,27815.76,27815.76
2020-11-20,SH600519,1505.79,1521.79,1498.44,1505.75,21874.66,21874.66
2020-11-23,SH600519,1556.8,1595.69,1556.8,1576.0,66637.24,66637.24
2020-11-24,SH600519,1555.78,1568.29,1537.26,1549.29,32465.36,32465.36
2020-11-25,SH600519,1547.29,1554.67,1509.79,1512.67,28226.32,28226.32
2020-11-26,SH600519,1511.79,1525.78,1510.97,1520.18,23228.3,23228.3
2020-11-27,SH600519,1518.45,1525.82,1503.79,1523.69,21568.61,21568.61
2020-11-30,SH600519,1520.79,1524.69,1499.7,1499.7,31940.07,31940.07
2020-12-01,SH600519,1511.79,1524.78,1505.8,1522.79,28196.2,28196.2
2020-12-02,SH600519,1531.79,1534.79,1516.79,1523.8,23571.69,23571.69
2020-12-03,SH600519,1523.8,1541.45,1517.89,1534.79,29505.78,29505.78
2020-12-04,SH600519,1537.79,1585.89,1537.79,1578.9,62491.19,62491.19
2020-12-07,SH600519,1588.49,1626.18,1586.34,1598.19,58331.33,58331.33
2020-12-08,SH600519,1600.79,1660.79,1598.79,1635.79,61454.0,61454.0
2020-12-09,SH600519,1651.74,1651.79,1624.79,1625.79,31152.12,31152.12
2020-12-10,SH600519,1625.79,1635.56,1613.79,1618.69,32653.54,32653.54
2020-12-11,SH600519,1620.57,1623.11,1590.6,1605.79,30775.79,30775.79
2020-12-14,SH600519,1613.56,1615.77,1600.79,1614.79,33052.0,33052.0
2020-12-15,SH600519,1619.29,1623.01,1590.79,1601.8,29604.97,29604.97
2020-12-16,SH600519,1616.29,1631.46,1606.0,1625.79,32150.16,32150.16
2020-12-17,SH600519,1631.29,1653.79,1625.79,1651.3,36030.64,36030.64
2020-12-18,SH600519,1637.6,1654.8,1626.87,1630.79,27076.98,27076.98
2020-12-21,SH600519,1625.79,1637.02,1623.39,1628.29,30696.72,30696.72
2020-12-22,SH600519,1635.76,1684.78,1628.3,1666.79,40650.6,40650.6
2020-12-23,SH600519,1683.78,1691.99,1606.81,1627.44,47706.09,47706.09
2020-12-24,SH600519,1603.79,1644.67,1580.81,1616.13,37857.14,37857.14
2020-12-25,SH600519,1588.78,1632.79,1585.79,1615.79,23088.05,23088.05
2020-12-28,SH600519,1612.39,1674.59,1611.84,1658.79,30080.37,30080.37
2020-12-29,SH600519,1658.79,1672.59,1640.79,1652.79,22867.59,22867.59
2020-12-30,SH600519,1655.79,1718.79,1655.78,1718.79,34452.1,34452.1
2020-12-31,SH600519,1726.79,1784.77,1724.79,1783.79,38860.07,38860.07
2021-01-04,SH600519,1785.77,1790.78,1769.6,1782.79,43514.0,43514.0
2021-01-05,SH600519,1775.79,1845.24,1768.25,1845.24,52116.05,52116.05
2021-01-06,SH600519,1850.59,1910.79,1821.82,1885.79,47410.2,47410.2
2021-01-07,SH600519,1882.79,1925.79,1860.79,1925.79,37931.39,37931.39
2021-01-08,SH600519,1927.79,1936.67,1848.81,1875.79,53861.64,53861.64
2021-01-11,SH600519,1875.79,1936.29,1844.39,1885.52,51079.9,51079.9
2021-01-12,SH600519,1873.79,1946.69,1870.79,1946.69,41058.59,41058.59
2021-01-13,SH600519,1949.79,1959.12,1920.79,1949.79,34389.93,34389.93
2021-01-14,SH600519,1941.79,1948.79,1901.9,1919.79,36152.2,36152.2
2021-01-15,SH600519,1900.79,1920.14,1814.79,1867.79,59509.39,59509.39
2021-01-18,SH600519,1846.85,1877.27,1826.06,1848.79,39144.04,39144.04
2021-01-19,SH600519,1858.9,1882.09,1792.64,1795.2,46345.19,46345.19
2021-01-20,SH600519,1793.79,1841.28,1768.29,1826.42,45082.42,45082.42
2021-01-21,SH600519,1833.79,1875.81,1826.79,1855.79,38310.17,38310.17
2021-01-22,SH600519,1854.79,1885.79,1845.89,1865.74,29247.61,29247.61
2021-01-25,SH600519,1868.79,1965.29,1868.79,1960.79,55957.16,55957.16
2021-01-26,SH600519,1970.79,1972.79,1910.9,1927.68,31747.46,31747.46
2021-01-27,SH600519,1927.68,1927.68,1870.79,1874.79,37120.17,37120.17
2021-01-28,SH600519,1865.79,1895.45,1845.81,1873.79,35128.64,35128.64
2021-01-29,SH600519,1886.98,1935.27,1876.01,1901.97,33701.33,33701.33
2021-02-01,SH600519,1915.79,1945.79,1880.79,1895.11,29340.59,29340.59
2021-02-02,SH600519,1898.01,1935.78,1887.89,1930.79,34582.25,34582.25
2021-02-03,SH600519,1935.79,1984.06,1925.79,1975.7,38714.15,38714.15
2021-02-04,SH600519,1976.79,2115.79,1976.79,2106.64,63851.01,63851.01
2021-02-05,SH600519,2110.79,2150.39,2076.79,2098.79,39729.06,39729.06
2021-02-08,SH600519,2122.79,2164.67,2098.79,2154.59,35785.73,35785.73
2021-02-09,SH600519,2154.59,2242.22,2135.79,2242.22,33296.55,33296.55
2021-02-10,SH600519,2270.79,2386.99,2270.79,2386.79,61370.57,61370.57
2021-02-18,SH600519,2373.77,2413.67,2250.79,2256.79,65912.32,65912.32
2021-02-19,SH600519,2236.95,2282.45,2167.39,2245.79,59385.46,59385.46
2021-02-22,SH600519,2240.79,2240.79,2064.01,2073.81,78935.47,78935.47
2021-02-23,SH600519,2050.93,2130.68,2050.79,2092.79,57454.6,57454.6
2021-02-24,SH600519,2093.78,2103.79,1946.29,1974.79,82115.78,82115.78
2021-02-25,SH600519,1994.79,2010.29,1907.0,1935.79,59726.43,59726.43
2021-02-26,SH600519,1885.79,1965.74,1853.09,1908.57,66525.06,66525.06
2021-03-01,SH600519,1964.79,1964.79,1905.79,1943.79,44916.26,44916.26
2021-03-02,SH600519,1965.79,1965.79,1818.79,1843.79,70764.5,70764.5
2021-03-03,SH600519,1825.79,1935.56,1818.79,1925.79,54215.46,54215.46
2021-03-04,SH600519,1880.79,1881.79,1795.89,1818.79,65088.29,65088.29
2021-03-05,SH600519,1785.79,1880.79,1773.79,1845.9,63779.2,63779.2
2021-03-08,SH600519,1860.75,1870.79,1745.79,1745.79,63099.59,63099.59
2021-03-09,SH600519,1740.79,1785.79,1685.97,1722.78,82265.81,82265.81
2021-03-10,SH600519,1762.79,1785.66,1752.79,1755.8,51171.74,51171.74
2021-03-11,SH600519,1760.79,1865.78,1747.27,1833.79,56768.97,56768.97
2021-03-12,SH600519,1855.79,1862.79,1787.8,1811.79,40322.51,40322.51
2021-03-15,SH600519,1835.79,1855.59,1736.94,1761.24,62484.87,62484.87
2021-03-16,SH600519,1760.72,1805.78,1750.79,1796.29,34648.5,34648.5
2021-03-17,SH600519,1785.79,1835.79,1761.8,1816.15,31374.91,31374.91
2021-03-18,SH600519,1820.79,1872.15,1820.79,1855.49,33864.88,33864.88
2021-03-19,SH600519,1820.79,1828.79,1778.02,1795.79,35780.77,35780.77
2021-03-22,SH600519,1785.89,1811.88,1741.34,1775.78,36914.07,36914.07
2021-03-23,SH600519,1784.67,1794.59,1755.79,1781.79,27446.19,27446.19
2021-03-24,SH600519,1766.79,1798.79,1766.79,1774.79,29357.39,29357.39
2021-03-25,SH600519,1755.8,1774.67,1732.59,1756.79,31575.23,31575.23
2021-03-26,SH600519,1770.79,1807.79,1743.79,1798.79,50016.42,50016.42
2021-03-29,SH600519,1828.99,1882.14,1811.94,1819.89,56992.2,56992.2
2021-03-30,SH600519,1825.79,1871.79,1820.87,1841.84,32626.97,32626.97
2021-03-31,SH600519,1830.89,1831.81,1785.79,1794.79,37154.41,37154.41
2021-04-01,SH600519,1806.79,1832.59,1787.01,1830.29,26587.63,26587.63
2021-04-02,SH600519,1841.79,1950.79,1841.79,1947.79,52027.57,52027.57
2021-04-06,SH600519,1946.79,1947.77,1888.09,1911.82,32741.77,32741.77
2021-04-07,SH600519,1889.85,1903.09,1835.79,1846.79,40200.97,40200.97
2021-04-08,SH600519,1832.82,1864.79,1829.79,1855.79,28547.62,28547.62
2021-04-09,SH600519,1827.79,1839.79,1790.8,1805.79,28808.86,28808.86
2021-04-12,SH600519,1796.79,1815.79,1777.49,1794.68,31943.07,31943.07
2021-04-13,SH600519,1805.79,1835.59,1794.79,1806.79,28992.15,28992.15
2021-04-14,SH600519,1820.79,1833.79,1801.79,1832.79,24114.65,24114.65
2021-04-15,SH600519,1816.69,1832.69,1775.79,1801.39,34366.21,34366.21
2021-04-16,SH600519,1810.87,1853.79,1797.79,1840.77,30293.7,30293.7
2021-04-19,SH600519,1840.79,1884.15,1818.79,1873.79,31753.91,31753.91
2021-04-20,SH600519,1856.89,1914.79,1855.79,1880.59,28290.37,28290.37
2021-04-21,SH600519,1861.79,1883.59,1850.89,1865.79,26149.75,26149.75
2021-04-22,SH600519,1875.69,1884.79,1837.29,1841.29,26850.02,26850.02
2021-04-23,SH600519,1841.76,1905.67,1838.29,1894.73,33462.77,33462.77
2021-04-26,SH600519,1917.79,1920.79,1859.39,1863.61,34045.11,34045.11
2021-04-27,SH600519,1872.87,1881.04,1850.88,1880.23,22107.85,22107.85
2021-04-28,SH600519,1795.79,1833.29,1788.79,1827.79,81342.95,81342.95
2021-04-29,SH600519,1832.83,1835.73,1799.79,1812.15,41283.78,41283.78
2021-04-30,SH600519,1811.79,1821.79,1789.5,1792.57,38401.37,38401.37
2021-05-06,SH600519,1785.79,1792.63,1738.79,1744.79,53546.14,53546.14
2021-05-07,SH600519,1750.79,1753.77,1686.79,1688.79,52493.39,52493.39
2021-05-10,SH600519,1685.79,1694.79,1651.8,1664.82,46003.18,46003.18
2021-05-11,SH600519,1661.79,1751.79,1659.09,1744.79,42494.12,42494.12
2021-05-12,SH600519,1734.87,1784.79,1734.79,1769.79,32698.87,32698.87
2021-05-13,SH600519,1751.54,1770.84,1738.79,1757.29,25077.51,25077.51
2021-05-14,SH600519,1767.79,1816.29,1761.79,1795.64,35611.29,35611.29
2021-05-17,SH600519,1810.89,1870.99,1810.89,1843.75,44524.0,44524.0
2021-05-18,SH600519,1850.79,1862.79,1830.85,1845.1,17504.28,17504.28
2021-05-19,SH600519,1844.79,1860.6,1825.79,1834.79,22409.72,22409.72
2021-05-20,SH600519,1859.79,1859.89,1831.15,1844.67,21857.16,21857.16
2021-05-21,SH600519,1840.87,1865.67,1822.81,1827.89,24248.23,24248.23
2021-05-24,SH600519,1836.79,1865.85,1816.79,1857.08,32548.08,32548.08
2021-05-25,SH600519,1870.79,1985.89,1870.79,1980.29,67756.95,67756.95
2021-05-26,SH600519,1993.77,2027.59,1978.87,2005.79,38604.2,38604.2
2021-05-27,SH600519,1996.81,2105.79,1986.89,2030.79,45373.38,45373.38
2021-05-28,SH600519,2026.76,2035.79,1991.3,2015.79,25807.31,25807.31
