date,symbol,open,high,low,close,volume,amount
2024-08-22,SZ000002,6.58,6.64,6.46,6.47,955246.0,955246.0
2024-08-23,SZ000002,6.45,6.48,6.39,6.41,729987.0,729987.0
2024-08-26,SZ000002,6.41,6.58,6.37,6.53,804980.0,804980.0
2024-08-27,SZ000002,6.5,6.51,6.3,6.31,983047.0,983047.0
2024-08-28,SZ000002,6.29,6.31,6.19,6.22,684311.0,684311.0
2024-08-29,SZ000002,6.2,6.28,6.18,6.24,579195.0,579195.0
2024-08-30,SZ000002,6.24,6.86,6.22,6.76,3497342.0,3497342.0
2024-09-02,SZ000002,6.51,6.63,6.42,6.42,2126409.0,2126409.0
2024-09-03,SZ000002,6.41,6.64,6.32,6.52,1581631.0,1581631.0
2024-09-04,SZ000002,6.48,6.76,6.43,6.46,1644098.0,1644098.0
2024-09-05,SZ000002,6.56,6.66,6.49,6.59,1353930.0,1353930.0
2024-09-06,SZ000002,6.52,6.57,6.45,6.47,870394.0,870394.0
2024-09-09,SZ000002,6.41,6.45,6.31,6.37,706503.0,706503.0
2024-09-10,SZ000002,6.37,6.41,6.2,6.3,895241.0,895241.0
2024-09-11,SZ000002,6.25,6.38,6.24,6.31,604082.0,604082.0
2024-09-12,SZ000002,6.29,6.41,6.29,6.31,661412.0,661412.0
2024-09-13,SZ000002,6.31,6.4,6.3,6.32,822998.0,822998.0
2024-09-18,SZ000002,6.34,6.55,6.28,6.49,1469491.0,1469491.0
2024-09-19,SZ000002,6.54,6.92,6.49,6.77,2840303.0,2840303.0
2024-09-20,SZ000002,6.64,6.92,6.6,6.89,2160539.0,2160539.0
2024-09-23,SZ000002,6.78,7.0,6.77,6.93,1529807.0,1529807.0
2024-09-24,SZ000002,7.07,7.17,6.81,7.12,3244215.0,3244215.0
2024-09-25,SZ000002,7.14,7.68,7.11,7.31,3935250.0,3935250.0
2024-09-26,SZ000002,7.22,8.04,7.22,8.04,5278410.0,5278410.0
2024-09-27,SZ000002,8.52,8.84,8.5,8.84,7002194.0,7002194.0
2024-09-30,SZ000002,9.72,9.72,9.27,9.72,5797266.0,5797266.0
2024-10-08,SZ000002,10.69,10.69,9.34,10.38,10972343.0,10972343.0
2024-10-09,SZ000002,9.79,9.79,9.34,9.34,5420341.0,5420341.0
2024-10-10,SZ000002,8.9,9.5,8.72,9.12,4468211.0,4468211.0
2024-10-11,SZ000002,8.97,9.36,8.78,9.1,3034144.0,3034144.0
2024-10-14,SZ000002,9.41,9.53,9.16,9.34,3672030.0,3672030.0
2024-10-15,SZ000002,9.06,9.47,9.06,9.2,2621898.0,2621898.0
2024-10-16,SZ000002,9.41,10.0,9.32,10.0,5645128.0,5645128.0
2024-10-17,SZ000002,10.0,10.01,9.18,9.21,4814794.0,4814794.0
2024-10-18,SZ000002,9.05,9.55,8.78,9.37,4111338.0,4111338.0
2024-10-21,SZ000002,9.25,9.39,9.01,9.19,2763986.0,2763986.0
2024-10-22,SZ000002,9.11,9.34,9.08,9.24,1954065.0,1954065.0
2024-10-23,SZ000002,9.22,9.54,9.16,9.33,2596747.0,2596747.0
2024-10-24,SZ000002,9.2,9.3,9.06,9.12,1700971.0,1700971.0
2024-10-25,SZ000002,9.12,9.29,9.12,9.14,1802422.0,1802422.0
2024-10-28,SZ000002,9.13,9.39,9.11,9.39,2842024.0,2842024.0
2024-10-29,SZ000002,9.31,9.63,9.1,9.13,2577834.0,2577834.0
2024-10-30,SZ000002,9.1,9.38,9.07,9.22,2329881.0,2329881.0
2024-10-31,SZ000002,9.11,9.66,9.01,9.28,3502499.0,3502499.0
2024-11-01,SZ000002,9.21,9.44,9.09,9.11,2666554.0,2666554.0
2024-11-04,SZ000002,9.15,9.18,8.88,9.07,1937048.0,1937048.0
2024-11-05,SZ000002,9.03,9.44,9.01,9.34,2874998.0,2874998.0
2024-11-06,SZ000002,9.29,9.7,9.11,9.5,3951355.0,3951355.0
2024-11-07,SZ000002,9.4,9.92,9.36,9.89,5125317.0,5125317.0
2024-11-08,SZ000002,10.0,10.05,9.48,9.51,4120901.0,4120901.0
2024-11-11,SZ000002,9.38,9.48,9.16,9.3,2735805.0,2735805.0
2024-11-12,SZ000002,9.3,9.44,9.14,9.19,2245362.0,2245362.0
2024-11-13,SZ000002,9.12,9.22,8.97,9.07,2074227.0,2074227.0
2024-11-14,SZ000002,9.3,9.3,8.93,8.95,2188354.0,2188354.0
2024-11-15,SZ000002,8.9,8.95,8.7,8.71,1628734.0,1628734.0
2024-11-18,SZ000002,8.79,9.03,8.76,8.84,1866129.0,1866129.0
2024-11-19,SZ000002,8.84,8.85,8.53,8.75,1626736.0,1626736.0
2024-11-20,SZ000002,8.7,8.79,8.65,8.76,955709.0,955709.0
2024-11-21,SZ000002,8.73,8.79,8.62,8.68,1011827.0,1011827.0
2024-11-22,SZ000002,8.66,8.78,8.41,8.42,1343869.0,1343869.0
2024-11-25,SZ000002,8.43,8.49,8.25,8.38,1138987.0,1138987.0
2024-11-26,SZ000002,8.34,8.48,8.32,8.36,953480.0,953480.0
2024-11-27,SZ000002,8.34,8.45,8.22,8.45,1042549.0,1042549.0
2024-11-28,SZ000002,8.43,8.55,8.41,8.48,1100505.0,1100505.0
2024-11-29,SZ000002,8.43,8.73,8.42,8.6,1490958.0,1490958.0
2024-12-02,SZ000002,8.53,8.73,8.52,8.68,1087414.0,1087414.0
2024-12-03,SZ000002,8.65,8.78,8.6,8.74,1172815.0,1172815.0
2024-12-04,SZ000002,8.7,8.7,8.53,8.55,1101736.0,1101736.0
2024-12-05,SZ000002,8.5,8.54,8.45,8.52,733435.0,733435.0
2024-12-06,SZ000002,8.51,8.72,8.48,8.68,1301036.0,1301036.0
2024-12-09,SZ000002,8.65,8.7,8.38,8.42,1641659.0,1641659.0
2024-12-10,SZ000002,8.99,8.99,8.58,8.58,2802654.0,2802654.0
2024-12-11,SZ000002,8.51,8.76,8.5,8.65,1410342.0,1410342.0
2024-12-12,SZ000002,8.63,8.72,8.55,8.69,1289042.0,1289042.0
2024-12-13,SZ000002,8.59,8.61,8.4,8.41,1920782.0,1920782.0
2024-12-16,SZ000002,8.42,8.45,8.2,8.23,1198130.0,1198130.0
2024-12-17,SZ000002,8.24,8.26,8.13,8.14,873037.0,873037.0
2024-12-18,SZ000002,8.17,8.21,8.13,8.14,695355.0,695355.0
2024-12-19,SZ000002,8.0,8.01,7.82,7.91,1838123.0,1838123.0
2024-12-20,SZ000002,7.88,7.93,7.8,7.82,1164400.0,1164400.0
2024-12-23,SZ000002,7.79,7.8,7.65,7.66,1169013.0,1169013.0
2024-12-24,SZ000002,7.68,7.73,7.63,7.73,880608.0,880608.0
2024-12-25,SZ000002,7.71,7.73,7.47,7.54,1517663.0,1517663.0
2024-12-26,SZ000002,7.5,7.56,7.48,7.51,710188.0,710188.0
2024-12-27,SZ000002,7.51,7.63,7.49,7.55,1004324.0,1004324.0
2024-12-30,SZ000002,7.5,7.51,7.33,7.36,1338891.0,1338891.0
2024-12-31,SZ000002,7.38,7.44,7.25,7.26,1007536.0,1007536.0
2025-01-02,SZ000002,7.25,7.36,7.07,7.11,1182666.0,1182666.0
2025-01-03,SZ000002,7.17,7.18,6.96,7.0,1124915.0,1124915.0
2025-01-06,SZ000002,6.99,7.01,6.89,6.98,850857.0,850857.0
2025-01-07,SZ000002,6.96,7.05,6.92,7.05,720471.0,720471.0
2025-01-08,SZ000002,7.02,7.03,6.83,6.96,912684.0,912684.0
2025-01-09,SZ000002,6.93,7.01,6.91,6.95,674686.0,674686.0
2025-01-10,SZ000002,6.96,7.03,6.69,6.69,1338798.0,1338798.0
2025-01-13,SZ000002,6.6,6.77,6.55,6.76,911147.0,911147.0
2025-01-14,SZ000002,6.76,6.93,6.75,6.91,1116454.0,1116454.0
2025-01-15,SZ000002,6.88,6.96,6.79,6.86,887294.0,887294.0
2025-01-16,SZ000002,6.9,7.07,6.84,6.88,1110545.0,1110545.0
2025-01-17,SZ000002,6.58,6.65,6.45,6.63,3620283.0,3620283.0
2025-01-20,SZ000002,6.6,6.94,6.48,6.85,2988167.0,2988167.0
2025-01-21,SZ000002,6.84,7.54,6.82,7.36,5849397.0,5849397.0
2025-01-22,SZ000002,7.27,7.36,6.98,7.02,3448728.0,3448728.0
2025-01-23,SZ000002,7.15,7.7,7.08,7.36,4416581.0,4416581.0
2025-01-24,SZ000002,7.33,7.54,7.21,7.39,2555024.0,2555024.0
2025-01-27,SZ000002,7.38,7.56,7.22,7.27,2151753.0,2151753.0
2025-02-05,SZ000002,7.05,7.18,6.88,6.97,2765847.0,2765847.0
2025-02-06,SZ000002,6.97,7.16,6.92,7.02,1868805.0,1868805.0
2025-02-07,SZ000002,7.05,7.65,7.01,7.42,3269216.0,3269216.0
2025-02-10,SZ000002,7.39,7.45,7.27,7.42,1862258.0,1862258.0
2025-02-11,SZ000002,7.46,7.54,7.22,7.24,1736091.0,1736091.0
2025-02-12,SZ000002,7.25,7.96,7.13,7.96,3797390.0,3797390.0
2025-02-13,SZ000002,7.79,8.22,7.7,7.97,5741530.0,5741530.0
2025-02-14,SZ000002,7.93,8.05,7.71,7.81,2629994.0,2629994.0
2025-02-17,SZ000002,7.75,7.87,7.62,7.68,2245271.0,2245271.0
2025-02-18,SZ000002,7.64,7.76,7.47,7.52,2009495.0,2009495.0
2025-02-19,SZ000002,7.5,7.72,7.48,7.65,1809175.0,1809175.0
2025-02-20,SZ000002,7.59,7.6,7.49,7.52,1370247.0,1370247.0
2025-02-21,SZ000002,7.53,7.73,7.49,7.62,1935129.0,1935129.0
2025-02-24,SZ000002,7.66,8.07,7.66,7.82,3175918.0,3175918.0
2025-02-25,SZ000002,7.75,7.86,7.67,7.68,1771480.0,1771480.0
2025-02-26,SZ000002,7.71,7.86,7.7,7.84,1941436.0,1941436.0
2025-02-27,SZ000002,7.78,7.89,7.74,7.81,1715773.0,1715773.0
2025-02-28,SZ000002,7.77,8.03,7.67,7.75,2726790.0,2726790.0
2025-03-03,SZ000002,7.75,7.96,7.75,7.79,1893662.0,1893662.0
2025-03-04,SZ000002,7.72,7.73,7.53,7.64,1458434.0,1458434.0
2025-03-05,SZ000002,7.6,7.69,7.42,7.53,1364691.0,1364691.0
2025-03-06,SZ000002,7.58,7.82,7.56,7.77,2117133.0,2117133.0
2025-03-07,SZ000002,7.65,7.66,7.52,7.53,1593728.0,1593728.0
2025-03-10,SZ000002,7.54,7.57,7.44,7.48,977810.0,977810.0
2025-03-11,SZ000002,7.4,7.45,7.35,7.43,872393.0,872393.0
2025-03-12,SZ000002,7.43,7.48,7.4,7.44,661168.0,661168.0
2025-03-13,SZ000002,7.41,7.44,7.33,7.35,758377.0,758377.0
2025-03-14,SZ000002,7.37,7.59,7.37,7.54,1456522.0,1456522.0
2025-03-17,SZ000002,7.6,7.73,7.54,7.56,1290089.0,1290089.0
2025-03-18,SZ000002,7.57,7.59,7.49,7.53,893408.0,893408.0
2025-03-19,SZ000002,7.49,7.52,7.43,7.47,708566.0,708566.0
2025-03-20,SZ000002,7.45,7.49,7.41,7.43,612302.0,612302.0
2025-03-21,SZ000002,7.4,7.42,7.27,7.36,1306621.0,1306621.0
2025-03-24,SZ000002,7.35,7.35,7.15,7.18,1050613.0,1050613.0
2025-03-25,SZ000002,7.17,7.23,7.14,7.19,655037.0,655037.0
2025-03-26,SZ000002,7.19,7.26,7.18,7.2,709377.0,709377.0
2025-03-27,SZ000002,7.19,7.22,7.11,7.17,562048.0,562048.0
2025-03-28,SZ000002,7.17,7.21,7.11,7.12,491441.0,491441.0
2025-03-31,SZ000002,7.11,7.11,6.98,7.05,727781.0,727781.0
2025-04-01,SZ000002,7.07,7.21,7.04,7.11,709651.0,709651.0
2025-04-02,SZ000002,7.09,7.1,7.02,7.04,506853.0,506853.0
2025-04-03,SZ000002,7.0,7.23,6.99,7.14,914330.0,914330.0
2025-04-07,SZ000002,6.86,6.93,6.46,6.6,1966335.0,1966335.0
2025-04-08,SZ000002,6.6,6.84,6.6,6.8,1425550.0,1425550.0
2025-04-09,SZ000002,6.7,7.17,6.62,7.06,1853080.0,1853080.0
2025-04-10,SZ000002,7.0,7.29,6.9,7.2,2073286.0,2073286.0
2025-04-11,SZ000002,7.13,7.2,7.0,7.08,1372578.0,1372578.0
2025-04-14,SZ000002,7.06,7.12,7.03,7.05,858333.0,858333.0
2025-04-15,SZ000002,7.04,7.04,6.92,6.99,760955.0,760955.0
2025-04-16,SZ000002,6.98,7.09,6.95,7.04,829088.0,829088.0
2025-04-17,SZ000002,7.02,7.34,7.0,7.2,2450034.0,2450034.0
2025-04-18,SZ000002,7.19,7.36,7.1,7.31,1632147.0,1632147.0
2025-04-21,SZ000002,7.2,7.23,7.14,7.18,1303506.0,1303506.0
2025-04-22,SZ000002,7.16,7.22,7.13,7.18,838689.0,838689.0
2025-04-23,SZ000002,7.18,7.23,7.05,7.07,1086565.0,1086565.0
2025-04-24,SZ000002,7.07,7.15,7.01,7.08,830274.0,830274.0
2025-04-25,SZ000002,7.09,7.27,7.05,7.05,1832110.0,1832110.0
2025-04-28,SZ000002,6.97,6.99,6.81,6.83,1357216.0,1357216.0
2025-04-29,SZ000002,6.83,6.86,6.8,6.81,652919.0,652919.0
2025-04-30,SZ000002,6.7,6.82,6.63,6.81,924542.0,924542.0
2025-05-06,SZ000002,6.79,6.84,6.78,6.83,721364.0,721364.0
2025-05-07,SZ000002,7.03,7.06,6.88,6.9,1354624.0,1354624.0
2025-05-08,SZ000002,6.87,6.91,6.84,6.88,706345.0,706345.0
2025-05-09,SZ000002,6.88,6.89,6.78,6.78,733418.0,733418.0
2025-05-12,SZ000002,6.81,6.85,6.78,6.85,627242.0,627242.0
2025-05-13,SZ000002,6.87,6.91,6.84,6.86,582982.0,582982.0
2025-05-14,SZ000002,6.86,6.94,6.81,6.89,740036.0,740036.0
2025-05-15,SZ000002,6.89,6.92,6.79,6.79,753919.0,753919.0
2025-05-16,SZ000002,6.8,6.82,6.73,6.77,544749.0,544749.0
2025-05-19,SZ000002,6.75,6.83,6.73,6.8,561760.0,561760.0
2025-05-20,SZ000002,6.79,6.8,6.75,6.78,526954.0,526954.0
2025-05-21,SZ000002,6.78,6.79,6.75,6.76,433624.0,433624.0
2025-05-22,SZ000002,6.74,6.75,6.66,6.67,614036.0,614036.0
2025-05-23,SZ000002,6.67,6.7,6.63,6.63,442112.0,442112.0
2025-05-26,SZ000002,6.63,6.65,6.6,6.63,378208.0,378208.0
2025-05-27,SZ000002,6.63,6.71,6.62,6.67,466038.0,466038.0
2025-05-28,SZ000002,6.73,6.76,6.67,6.68,407588.0,407588.0
2025-05-29,SZ000002,6.67,6.73,6.67,6.7,463601.0,463601.0
2025-05-30,SZ000002,6.68,6.7,6.64,6.64,487420.0,487420.0
2025-06-03,SZ000002,6.58,6.6,6.54,6.58,646833.0,646833.0
2025-06-04,SZ000002,6.59,6.64,6.57,6.62,506252.0,506252.0
2025-06-05,SZ000002,6.61,6.66,6.59,6.64,511213.0,511213.0
2025-06-06,SZ000002,6.64,6.66,6.59,6.6,452611.0,452611.0
2025-06-09,SZ000002,6.6,6.64,6.58,6.62,443997.0,443997.0
2025-06-10,SZ000002,6.63,6.73,6.56,6.6,1041358.0,1041358.0
2025-06-11,SZ000002,6.57,6.61,6.54,6.57,990421.0,990421.0
2025-06-12,SZ000002,6.55,6.56,6.48,6.51,1076521.0,1076521.0
2025-06-13,SZ000002,6.5,6.51,6.42,6.44,876150.0,876150.0
2025-06-16,SZ000002,6.46,6.63,6.45,6.57,1302348.0,1302348.0
2025-06-17,SZ000002,6.57,6.58,6.51,6.53,582391.0,582391.0
2025-06-18,SZ000002,6.51,6.53,6.42,6.44,635396.0,635396.0
2025-06-19,SZ000002,6.42,6.43,6.3,6.32,854546.0,854546.0
2025-06-20,SZ000002,6.33,6.34,6.28,6.29,524485.0,524485.0
2025-06-23,SZ000002,6.26,6.3,6.21,6.29,551512.0,551512.0
2025-06-24,SZ000002,6.29,6.37,6.28,6.35,620283.0,620283.0
2025-06-25,SZ000002,6.34,6.43,6.32,6.43,820904.0,820904.0
2025-06-26,SZ000002,6.42,6.44,6.38,6.39,660621.0,660621.0
2025-06-27,SZ000002,6.39,6.48,6.38,6.39,786786.0,786786.0
2025-06-30,SZ000002,6.4,6.45,6.39,6.42,604073.0,604073.0
2025-07-01,SZ000002,6.42,6.42,6.31,6.35,598318.0,598318.0
2025-07-02,SZ000002,6.36,6.52,6.34,6.5,1310859.0,1310859.0
2025-07-03,SZ000002,6.48,6.55,6.44,6.46,810140.0,810140.0
2025-07-04,SZ000002,6.48,6.52,6.41,6.44,786688.0,786688.0
2025-07-07,SZ000002,6.44,6.59,6.44,6.52,1205381.0,1205381.0
2025-07-08,SZ000002,6.51,6.58,6.47,6.56,934783.0,934783.0
2025-07-09,SZ000002,6.54,6.58,6.52,6.54,735917.0,735917.0
2025-07-10,SZ000002,6.52,6.87,6.51,6.76,2517029.0,2517029.0
2025-07-11,SZ000002,6.75,6.79,6.68,6.76,1628707.0,1628707.0
2025-07-14,SZ000002,6.73,6.79,6.63,6.66,1205525.0,1205525.0
2025-07-15,SZ000002,6.64,6.65,6.46,6.6,1521320.0,1521320.0
2025-07-16,SZ000002,6.55,6.65,6.53,6.56,849081.0,849081.0
2025-07-17,SZ000002,6.56,6.59,6.51,6.56,709664.0,709664.0
2025-07-18,SZ000002,6.57,6.59,6.54,6.57,574030.0,574030.0
2025-07-21,SZ000002,6.56,6.61,6.55,6.6,744111.0,744111.0
2025-07-22,SZ000002,6.61,6.72,6.53,6.7,1488010.0,1488010.0
2025-07-23,SZ000002,6.73,6.83,6.68,6.72,1706754.0,1706754.0
2025-07-24,SZ000002,6.7,6.84,6.67,6.81,1842330.0,1842330.0
2025-07-25,SZ000002,6.81,6.84,6.76,6.78,1235949.0,1235949.0
2025-07-28,SZ000002,6.78,6.84,6.68,6.79,1194042.0,1194042.0
2025-07-29,SZ000002,6.76,6.81,6.7,6.81,993479.0,993479.0
2025-07-30,SZ000002,6.8,6.88,6.69,6.7,1589278.0,1589278.0
2025-07-31,SZ000002,6.67,6.68,6.42,6.44,2299511.0,2299511.0
2025-08-01,SZ000002,6.44,6.46,6.39,6.39,923604.0,923604.0
2025-08-04,SZ000002,6.37,6.41,6.35,6.41,590304.0,590304.0
2025-08-05,SZ000002,6.41,6.45,6.39,6.45,652634.0,652634.0
2025-08-06,SZ000002,6.43,6.45,6.4,6.44,568470.0,568470.0
2025-08-07,SZ000002,6.43,6.48,6.4,6.47,776038.0,776038.0
2025-08-08,SZ000002,6.46,6.47,6.42,6.45,514307.0,514307.0
2025-08-11,SZ000002,6.48,6.52,6.47,6.48,821789.0,821789.0
2025-08-12,SZ000002,6.46,6.5,6.45,6.47,734218.0,734218.0
2025-08-13,SZ000002,6.48,6.5,6.43,6.46,810742.0,810742.0
2025-08-14,SZ000002,6.46,6.55,6.43,6.43,1201423.0,1201423.0
2025-08-15,SZ000002,6.43,6.59,6.42,6.53,1595368.0,1595368.0
2025-08-18,SZ000002,6.53,6.56,6.48,6.5,1381625.0,1381625.0
2025-08-19,SZ000002,6.54,6.61,6.51,6.53,1624187.0,1624187.0
2025-08-20,SZ000002,6.52,6.6,6.49,6.55,1299582.0,1299582.0
2025-08-21,SZ000002,6.55,6.59,6.53,6.56,1294784.0,1294784.0
2025-08-22,SZ000002,6.56,6.56,6.51,6.56,1307699.0,1307699.0
2025-08-25,SZ000002,6.66,7.22,6.65,7.16,7923898.0,7923898.0
2025-08-26,SZ000002,6.98,7.03,6.9,6.99,4379464.0,4379464.0
2025-08-27,SZ000002,6.95,7.01,6.74,6.74,2976152.0,2976152.0
2025-08-28,SZ000002,6.75,6.81,6.62,6.77,2119089.0,2119089.0
2025-08-29,SZ000002,6.89,6.92,6.78,6.79,1979393.0,1979393.0
2025-09-01,SZ000002,6.76,6.86,6.7,6.81,1406825.0,1406825.0
2025-09-02,SZ000002,6.8,6.89,6.68,6.72,2060250.0,2060250.0
2025-09-03,SZ000002,6.75,6.79,6.56,6.58,1745943.0,1745943.0
2025-09-04,SZ000002,6.59,6.6,6.48,6.53,1537225.0,1537225.0
2025-09-05,SZ000002,6.53,6.59,6.49,6.59,1171091.0,1171091.0
2025-09-08,SZ000002,6.72,6.89,6.72,6.76,2320377.0,2320377.0
2025-09-09,SZ000002,6.79,6.91,6.74,6.86,2179398.0,2179398.0
2025-09-10,SZ000002,6.81,6.86,6.76,6.86,1397197.0,1397197.0
2025-09-11,SZ000002,6.82,6.84,6.73,6.83,1462905.0,1462905.0
2025-09-12,SZ000002,6.83,7.14,6.83,6.94,3220892.0,3220892.0
2025-09-15,SZ000002,6.92,7.04,6.82,6.97,2289230.0,2289230.0
2025-09-16,SZ000002,6.95,7.05,6.89,7.04,2226805.0,2226805.0
2025-09-17,SZ000002,7.03,7.08,6.93,7.05,1663640.0,1663640.0
2025-09-18,SZ000002,6.98,6.99,6.72,6.77,2552969.0,2552969.0
2025-09-19,SZ000002,6.75,7.04,6.68,6.98,2733152.0,2733152.0
2025-09-22,SZ000002,6.9,7.1,6.83,7.0,2259039.0,2259039.0
2025-09-23,SZ000002,6.94,6.95,6.68,6.76,1845203.0,1845203.0
2025-09-24,SZ000002,6.71,6.94,6.69,6.84,1571675.0,1571675.0
2025-09-25,SZ000002,6.83,6.9,6.76,6.8,1234020.0,1234020.0
2025-09-26,SZ000002,6.76,6.98,6.73,6.8,1509024.0,1509024.0
2025-09-29,SZ000002,6.78,6.87,6.65,6.81,1634572.0,1634572.0
2025-09-30,SZ000002,6.8,6.93,6.76,6.89,1763049.0,1763049.0
2025-10-09,SZ000002,6.8,6.81,6.6,6.79,2523403.0,2523403.0
2025-10-10,SZ000002,6.72,6.89,6.72,6.75,1548340.0,1548340.0
2025-10-13,SZ000002,6.52,6.63,6.47,6.57,2177743.0,2177743.0
2025-10-14,SZ000002,6.57,6.69,6.52,6.53,1913064.0,1913064.0
2025-10-15,SZ000002,6.52,6.57,6.42,6.49,1766066.0,1766066.0
2025-10-16,SZ000002,6.47,6.48,6.38,6.4,1434724.0,1434724.0
2025-10-17,SZ000002,6.39,6.43,6.31,6.32,1429013.0,1429013.0
2025-10-20,SZ000002,6.33,6.35,6.3,6.34,868613.0,868613.0
2025-10-21,SZ000002,6.33,6.41,6.31,6.4,1019035.0,1019035.0
2025-10-22,SZ000002,6.36,6.44,6.35,6.38,780302.0,780302.0
2025-10-23,SZ000002,6.41,6.43,6.33,6.38,753669.0,753669.0
2025-10-24,SZ000002,6.36,6.39,6.34,6.36,738579.0,738579.0
2025-10-27,SZ000002,6.37,6.38,6.31,6.32,1053944.0,1053944.0
2025-10-28,SZ000002,6.32,6.33,6.26,6.27,917900.0,917900.0
2025-10-29,SZ000002,6.26,6.32,6.24,6.31,857161.0,857161.0
2025-10-30,SZ000002,6.31,6.32,6.26,6.27,737459.0,737459.0
2025-10-31,SZ000002,6.24,6.3,6.2,6.27,845102.0,845102.0
2025-11-03,SZ000002,6.28,6.32,6.26,6.3,689571.0,689571.0
2025-11-04,SZ000002,6.28,6.3,6.21,6.23,1077373.0,1077373.0
