date,symbol,open,high,low,close,volume,amount
2024-10-25,SH600519,1471.56,1499.35,1470.57,1483.41,27745.0,27745.0
2024-10-28,SH600519,1484.56,1489.56,1446.79,1489.56,39121.0,39121.0
2024-10-29,SH600519,1484.56,1504.56,1454.56,1456.18,41166.0,41166.0
2024-10-30,SH600519,1449.56,1475.75,1447.97,1456.56,32006.0,32006.0
2024-10-31,SH600519,1456.71,1464.56,1444.56,1452.35,29957.0,29957.0
2024-11-01,SH600519,1445.56,1469.69,1445.36,1458.31,32284.0,32284.0
2024-11-04,SH600519,1469.49,1474.56,1452.62,1472.76,29093.0,29093.0
2024-11-05,SH600519,1464.56,1502.26,1460.57,1501.55,45640.0,45640.0
2024-11-06,SH600519,1499.56,1513.55,1485.78,1495.56,37631.0,37631.0
2024-11-07,SH600519,1487.02,1578.06,1486.86,1573.7,74739.0,74739.0
2024-11-08,SH600519,1585.45,1591.67,1525.57,1534.53,60771.0,60771.0
2024-11-11,SH600519,1514.56,1534.51,1491.75,1522.57,43854.0,43854.0
2024-11-12,SH600519,1513.56,1547.56,1498.51,1501.76,49223.0,49223.0
2024-11-13,SH600519,1492.56,1511.22,1485.84,1503.06,29125.0,29125.0
2024-11-14,SH600519,1494.56,1519.01,1490.21,1498.36,29248.0,29248.0
2024-11-15,SH600519,1493.56,1508.36,1477.56,1483.56,33761.0,33761.0
2024-11-18,SH600519,1486.56,1500.55,1479.56,1483.56,27092.0,27092.0
2024-11-19,SH600519,1489.56,1493.93,1449.56,1466.48,33266.0,33266.0
2024-11-20,SH600519,1467.56,1478.53,1455.86,1469.37,21345.0,21345.0
2024-11-21,SH600519,1468.43,1473.55,1456.56,1469.69,18262.0,18262.0
2024-11-22,SH600519,1465.71,1472.33,1432.38,1432.38,33436.0,33436.0
2024-11-25,SH600519,1435.56,1456.56,1421.23,1423.13,33186.0,33186.0
2024-11-26,SH600519,1423.13,1443.44,1413.44,1433.56,25745.0,25745.0
2024-11-27,SH600519,1433.56,1446.71,1429.56,1443.61,25934.0,25934.0
2024-11-28,SH600519,1446.56,1449.55,1426.56,1442.56,23952.0,23952.0
2024-11-29,SH600519,1441.56,1479.56,1437.77,1450.3,36088.0,36088.0
2024-12-02,SH600519,1450.56,1454.55,1439.66,1449.56,26820.0,26820.0
2024-12-03,SH600519,1448.56,1453.46,1440.64,1451.3,24807.0,24807.0
2024-12-04,SH600519,1444.63,1448.22,1434.56,1444.56,23924.0,23924.0
2024-12-05,SH600519,1435.42,1442.42,1434.56,1435.56,16141.0,16141.0
2024-12-06,SH600519,1437.56,1463.46,1432.63,1445.57,32040.0,32040.0
2024-12-09,SH600519,1446.58,1454.28,1437.76,1443.36,19800.0,19800.0
2024-12-10,SH600519,1494.56,1504.29,1469.74,1471.15,60312.0,60312.0
2024-12-11,SH600519,1464.56,1479.56,1455.54,1460.16,29671.0,29671.0
2024-12-12,SH600519,1456.58,1490.56,1453.56,1490.36,41937.0,41937.0
2024-12-13,SH600519,1474.57,1479.55,1443.44,1443.56,49512.0,49512.0
2024-12-16,SH600519,1445.56,1453.56,1435.27,1451.76,32537.0,32537.0
2024-12-17,SH600519,1450.55,1493.56,1445.57,1482.56,54172.0,54172.0
2024-12-18,SH600519,1482.53,1501.56,1471.66,1496.06,41162.0,41162.0
2024-12-19,SH600519,1489.7,1492.49,1474.89,1475.57,24809.0,24809.0
2024-12-20,SH600519,1479.57,1490.24,1468.46,1470.44,28158.0,28158.0
2024-12-23,SH600519,1471.44,1486.44,1465.44,1474.89,21603.0,21603.0
2024-12-24,SH600519,1473.44,1492.44,1470.03,1487.26,22105.0,22105.0
2024-12-25,SH600519,1487.24,1487.24,1474.54,1478.44,17123.0,17123.0
2024-12-26,SH600519,1482.44,1487.22,1471.44,1476.23,18287.0,18287.0
2024-12-27,SH600519,1477.34,1484.44,1467.94,1477.41,20759.0,20759.0
2024-12-30,SH600519,1482.41,1492.4,1473.44,1473.44,25130.0,25130.0
2024-12-31,SH600519,1473.84,1493.44,1470.45,1472.44,39354.0,39354.0
2025-01-02,SH600519,1472.44,1472.93,1428.44,1436.44,50029.0,50029.0
2025-01-03,SH600519,1442.94,1443.43,1415.45,1423.44,32628.0,32628.0
2025-01-06,SH600519,1401.44,1411.1,1381.24,1388.44,44255.0,44255.0
2025-01-07,SH600519,1393.1,1400.33,1387.44,1388.64,24221.0,24221.0
2025-01-08,SH600519,1388.44,1400.26,1375.1,1390.94,35258.0,35258.0
2025-01-09,SH600519,1397.43,1413.02,1381.42,1392.44,29706.0,29706.0
2025-01-10,SH600519,1395.54,1400.39,1384.44,1384.44,21872.0,21872.0
2025-01-13,SH600519,1373.44,1392.88,1370.45,1392.42,21083.0,21083.0
2025-01-14,SH600519,1393.39,1427.12,1390.44,1420.94,30957.0,30957.0
2025-01-15,SH600519,1415.44,1423.04,1408.45,1419.71,18399.0,18399.0
2025-01-16,SH600519,1422.44,1431.1,1390.44,1394.82,26342.0,26342.0
2025-01-17,SH600519,1394.83,1409.44,1394.82,1403.19,18309.0,18309.0
2025-01-20,SH600519,1409.44,1438.23,1408.44,1423.24,31410.0,31410.0
2025-01-21,SH600519,1429.44,1430.44,1413.44,1416.59,16856.0,16856.0
2025-01-22,SH600519,1411.71,1416.39,1386.44,1389.44,28294.0,28294.0
2025-01-23,SH600519,1398.41,1416.44,1386.44,1391.44,27125.0,27125.0
2025-01-24,SH600519,1390.44,1396.23,1378.75,1384.44,31360.0,31360.0
2025-01-27,SH600519,1385.44,1392.41,1375.46,1383.43,29356.0,29356.0
2025-02-05,SH600519,1388.44,1391.44,1350.65,1352.24,40757.0,40757.0
2025-02-06,SH600519,1348.45,1370.43,1348.45,1361.28,27356.0,27356.0
2025-02-07,SH600519,1362.12,1391.12,1351.85,1384.44,37242.0,37242.0
2025-02-10,SH600519,1386.44,1388.44,1375.53,1379.95,20840.0,20840.0
2025-02-11,SH600519,1383.39,1384.4,1364.34,1366.44,23573.0,23573.0
2025-02-12,SH600519,1366.44,1393.44,1365.32,1391.44,25476.0,25476.0
2025-02-13,SH600519,1391.46,1423.69,1382.95,1413.5,43385.0,43385.0
2025-02-14,SH600519,1413.5,1425.44,1406.66,1423.44,27100.0,27100.0
2025-02-17,SH600519,1429.44,1443.42,1415.54,1420.06,32471.0,32471.0
2025-02-18,SH600519,1418.44,1441.43,1410.52,1423.44,27800.0,27800.0
2025-02-19,SH600519,1423.49,1442.88,1413.34,1439.44,32393.0,32393.0
2025-02-20,SH600519,1431.44,1440.41,1421.83,1422.44,23750.0,23750.0
2025-02-21,SH600519,1428.44,1445.17,1421.45,1436.65,36418.0,36418.0
2025-02-24,SH600519,1436.44,1447.96,1422.44,1427.51,34744.0,34744.0
2025-02-25,SH600519,1418.45,1421.83,1400.44,1402.44,28387.0,28387.0
2025-02-26,SH600519,1403.89,1413.4,1393.44,1408.45,26366.0,26366.0
2025-02-27,SH600519,1408.46,1438.34,1402.44,1434.0,49762.0,49762.0
2025-02-28,SH600519,1433.94,1476.82,1430.44,1449.23,56129.0,56129.0
2025-03-03,SH600519,1451.04,1469.43,1429.94,1435.46,31596.0,31596.0
2025-03-04,SH600519,1433.44,1434.44,1413.65,1418.55,25211.0,25211.0
2025-03-05,SH600519,1420.44,1422.44,1408.54,1414.81,24605.0,24605.0
2025-03-06,SH600519,1422.44,1458.64,1420.52,1454.42,42168.0,42168.0
2025-03-07,SH600519,1451.44,1476.8,1451.44,1469.44,37991.0,37991.0
2025-03-10,SH600519,1468.25,1475.32,1454.58,1471.34,31369.0,31369.0
2025-03-11,SH600519,1465.44,1497.12,1460.44,1497.12,39776.0,39776.0
2025-03-12,SH600519,1495.4,1498.12,1474.79,1491.02,29604.0,29604.0
2025-03-13,SH600519,1492.44,1503.94,1479.32,1486.21,25724.0,25724.0
2025-03-14,SH600519,1496.1,1576.45,1489.44,1576.45,92913.0,92913.0
2025-03-17,SH600519,1605.44,1606.43,1575.32,1586.3,54689.0,54689.0
2025-03-18,SH600519,1593.48,1600.44,1570.14,1572.44,31613.0,31613.0
2025-03-19,SH600519,1572.73,1596.44,1571.44,1584.15,27390.0,27390.0
2025-03-20,SH600519,1584.15,1586.04,1543.51,1552.44,36737.0,36737.0
2025-03-21,SH600519,1547.44,1560.64,1517.27,1522.19,33614.0,33614.0
2025-03-24,SH600519,1518.44,1538.1,1510.82,1531.44,25566.0,25566.0
2025-03-25,SH600519,1536.44,1541.24,1515.1,1523.94,17674.0,17674.0
2025-03-26,SH600519,1521.21,1531.02,1519.44,1524.44,14324.0,14324.0
2025-03-27,SH600519,1524.44,1546.69,1521.82,1537.44,17956.0,17956.0
2025-03-28,SH600519,1539.37,1541.44,1524.44,1533.65,16228.0,16228.0
2025-03-31,SH600519,1529.42,1535.4,1508.5,1509.44,21085.0,21085.0
2025-04-01,SH600519,1512.44,1518.33,1500.65,1504.46,18556.0,18556.0
2025-04-02,SH600519,1506.44,1516.24,1493.94,1497.46,21674.0,21674.0
2025-04-03,SH600519,1478.44,1534.44,1477.45,1517.32,35481.0,35481.0
2025-04-07,SH600519,1468.45,1485.29,1410.44,1448.44,101953.0,101953.0
2025-04-08,SH600519,1461.44,1493.44,1443.44,1493.44,73876.0,73876.0
2025-04-09,SH600519,1473.46,1505.24,1468.99,1489.48,55630.0,55630.0
2025-04-10,SH600519,1499.43,1503.44,1476.44,1497.44,38620.0,38620.0
2025-04-11,SH600519,1528.41,1528.41,1493.44,1517.42,32634.0,32634.0
2025-04-14,SH600519,1509.41,1514.44,1499.97,1500.43,21711.0,21711.0
2025-04-15,SH600519,1500.44,1513.44,1493.44,1506.44,21489.0,21489.0
2025-04-16,SH600519,1500.44,1524.44,1485.44,1507.61,31156.0,31156.0
2025-04-17,SH600519,1502.44,1524.94,1498.43,1518.44,23846.0,23846.0
2025-04-18,SH600519,1514.44,1523.44,1504.44,1514.38,20298.0,20298.0
2025-04-21,SH600519,1513.94,1513.94,1499.44,1499.44,18057.0,18057.0
2025-04-22,SH600519,1498.44,1504.74,1491.65,1497.24,18432.0,18432.0
2025-04-23,SH600519,1507.44,1507.66,1493.44,1500.44,18669.0,18669.0
2025-04-24,SH600519,1500.44,1509.12,1497.42,1500.69,14872.0,14872.0
2025-04-25,SH600519,1505.54,1509.64,1498.44,1498.44,14765.0,14765.0
2025-04-28,SH600519,1500.44,1503.44,1495.04,1498.44,14660.0,14660.0
2025-04-29,SH600519,1498.44,1500.98,1480.46,1492.44,18922.0,18922.0
2025-04-30,SH600519,1498.43,1515.1,1494.74,1495.44,25754.0,25754.0
2025-05-06,SH600519,1507.44,1507.44,1492.77,1498.64,18300.0,18300.0
2025-05-07,SH600519,1518.44,1518.44,1498.64,1503.44,27462.0,27462.0
2025-05-08,SH600519,1501.44,1541.22,1498.27,1526.63,33481.0,33481.0
2025-05-09,SH600519,1527.43,1545.89,1523.49,1539.62,23672.0,23672.0
2025-05-12,SH600519,1546.44,1567.37,1545.05,1552.94,24735.0,24735.0
2025-05-13,SH600519,1557.36,1557.36,1533.55,1538.74,21258.0,21258.0
2025-05-14,SH600519,1538.44,1593.44,1536.62,1583.43,39460.0,39460.0
2025-05-15,SH600519,1583.24,1592.03,1572.57,1580.45,24733.0,24733.0
2025-05-16,SH600519,1582.43,1585.43,1562.57,1562.57,22935.0,22935.0
2025-05-19,SH600519,1544.44,1548.44,1522.32,1527.42,38063.0,38063.0
2025-05-20,SH600519,1528.44,1543.24,1523.54,1534.44,19522.0,19522.0
2025-05-21,SH600519,1533.44,1544.38,1529.41,1529.41,19795.0,19795.0
2025-05-22,SH600519,1529.43,1533.43,1518.54,1528.44,15090.0,15090.0
2025-05-23,SH600519,1523.64,1536.34,1520.1,1521.04,21537.0,21537.0
2025-05-26,SH600519,1518.44,1523.07,1493.44,1498.94,27087.0,27087.0
2025-05-27,SH600519,1499.44,1507.04,1491.95,1492.34,17752.0,17752.0
2025-05-28,SH600519,1492.43,1494.9,1481.44,1485.44,16266.0,16266.0
2025-05-29,SH600519,1488.44,1503.44,1480.44,1488.44,21860.0,21860.0
2025-05-30,SH600519,1488.59,1493.44,1463.68,1470.44,31239.0,31239.0
2025-06-03,SH600519,1456.45,1467.44,1453.46,1457.44,28979.0,28979.0
2025-06-04,SH600519,1458.94,1471.44,1457.66,1458.4,23008.0,23008.0
2025-06-05,SH600519,1462.44,1464.44,1450.64,1462.44,23214.0,23214.0
2025-06-06,SH600519,1462.24,1467.41,1451.44,1454.83,25023.0,25023.0
2025-06-09,SH600519,1453.46,1457.14,1434.12,1434.55,44959.0,44959.0
2025-06-10,SH600519,1434.44,1440.44,1423.24,1423.45,30492.0,30492.0
2025-06-11,SH600519,1425.24,1442.44,1424.54,1428.44,30893.0,30893.0
2025-06-12,SH600519,1428.44,1432.31,1402.54,1407.44,49904.0,49904.0
2025-06-13,SH600519,1392.85,1398.41,1373.5,1375.39,59113.0,59113.0
2025-06-16,SH600519,1349.64,1373.48,1349.62,1370.73,42888.0,42888.0
2025-06-17,SH600519,1368.44,1375.44,1360.62,1375.44,27232.0,27232.0
2025-06-18,SH600519,1388.44,1391.88,1369.45,1373.44,30761.0,30761.0
2025-06-19,SH600519,1374.44,1382.11,1365.62,1374.44,24501.0,24501.0
2025-06-20,SH600519,1372.02,1389.58,1368.64,1377.1,34816.0,34816.0
2025-06-23,SH600519,1368.44,1381.44,1353.62,1368.44,26723.0,26723.0
2025-06-24,SH600519,1371.79,1400.12,1371.79,1385.64,36312.0,36312.0
2025-06-25,SH600519,1387.55,1397.64,1368.95,1384.3,41050.0,41050.0
2025-06-26,SH600519,1391.04,1404.04,1386.12,1396.04,34860.0,34860.0
2025-06-27,SH600519,1396.05,1399.04,1379.13,1379.13,38250.0,38250.0
2025-06-30,SH600519,1379.54,1389.27,1378.04,1385.56,30457.0,30457.0
2025-07-01,SH600519,1385.04,1387.98,1379.35,1381.14,19878.0,19878.0
2025-07-02,SH600519,1385.54,1390.84,1376.04,1385.64,26218.0,26218.0
2025-07-03,SH600519,1388.04,1398.73,1384.04,1391.64,24413.0,24413.0
2025-07-04,SH600519,1391.74,1407.93,1386.05,1398.26,28767.0,28767.0
2025-07-07,SH600519,1398.32,1399.54,1386.05,1386.74,23855.0,23855.0
2025-07-08,SH600519,1386.75,1396.04,1386.74,1392.15,18674.0,18674.0
2025-07-09,SH600519,1391.04,1406.01,1390.21,1394.92,27745.0,27745.0
2025-07-10,SH600519,1395.01,1412.22,1386.44,1402.54,38725.0,38725.0
2025-07-11,SH600519,1399.2,1434.04,1399.2,1403.04,57243.0,57243.0
2025-07-14,SH600519,1406.04,1411.02,1397.64,1399.64,27781.0,27781.0
2025-07-15,SH600519,1397.02,1398.97,1384.36,1387.04,35406.0,35406.0
2025-07-16,SH600519,1386.05,1393.53,1385.99,1387.07,21286.0,21286.0
2025-07-17,SH600519,1390.02,1399.05,1388.92,1392.39,23106.0,23106.0
2025-07-18,SH600519,1396.04,1413.85,1392.42,1413.04,41823.0,41823.0
2025-07-21,SH600519,1413.03,1422.84,1411.04,1419.04,26203.0,26203.0
2025-07-22,SH600519,1420.04,1442.64,1416.72,1441.02,42119.0,42119.0
2025-07-23,SH600519,1445.04,1471.04,1444.99,1451.54,45045.0,45045.0
2025-07-24,SH600519,1452.04,1475.04,1451.04,1467.54,38804.0,38804.0
2025-07-25,SH600519,1467.44,1467.44,1429.04,1431.04,41911.0,41911.0
2025-07-28,SH600519,1429.04,1431.03,1412.34,1414.7,38586.0,38586.0
2025-07-29,SH600519,1415.64,1424.83,1411.05,1415.04,26304.0,26304.0
2025-07-30,SH600519,1420.04,1433.2,1413.04,1425.48,31868.0,31868.0
2025-07-31,SH600519,1419.04,1420.91,1394.04,1397.71,51798.0,51798.0
2025-08-01,SH600519,1397.91,1402.0,1390.04,1393.04,29636.0,29636.0
2025-08-04,SH600519,1391.04,1395.84,1390.04,1395.04,18688.0,18688.0
2025-08-05,SH600519,1397.04,1405.98,1393.15,1403.78,25342.0,25342.0
2025-08-06,SH600519,1405.04,1405.04,1395.34,1399.92,23699.0,23699.0
2025-08-07,SH600519,1399.92,1403.74,1396.1,1398.39,28001.0,28001.0
2025-08-08,SH600519,1399.09,1402.54,1394.04,1397.01,18655.0,18655.0
2025-08-11,SH600519,1399.54,1428.03,1399.04,1421.04,47159.0,47159.0
2025-08-12,SH600519,1425.04,1441.11,1412.04,1413.08,42019.0,42019.0
2025-08-13,SH600519,1401.04,1409.72,1396.04,1396.09,65528.0,65528.0
2025-08-14,SH600519,1396.98,1423.55,1396.98,1403.03,48129.0,48129.0
2025-08-15,SH600519,1402.05,1404.7,1396.26,1398.12,47582.0,47582.0
2025-08-18,SH600519,1403.03,1412.68,1399.14,1404.54,47378.0,47378.0
2025-08-19,SH600519,1409.54,1422.7,1408.04,1414.04,46372.0,46372.0
2025-08-20,SH600519,1414.04,1428.84,1406.06,1426.04,45805.0,45805.0
2025-08-21,SH600519,1429.49,1431.03,1419.69,1424.29,30891.0,30891.0
2025-08-22,SH600519,1424.92,1440.04,1420.81,1439.99,44971.0,44971.0
2025-08-25,SH600519,1446.05,1472.04,1442.04,1466.37,65325.0,65325.0
2025-08-26,SH600519,1466.36,1470.27,1456.05,1457.65,39602.0,39602.0
2025-08-27,SH600519,1457.92,1460.97,1424.04,1424.04,56006.0,56006.0
2025-08-28,SH600519,1424.01,1432.14,1414.81,1422.14,39282.0,39282.0
2025-08-29,SH600519,1429.04,1458.62,1428.04,1456.04,62256.0,62256.0
2025-09-01,SH600519,1458.24,1464.04,1441.74,1452.14,45123.0,45123.0
2025-09-02,SH600519,1454.7,1485.04,1454.04,1467.34,56688.0,56688.0
2025-09-03,SH600519,1467.04,1479.54,1442.04,1456.59,45045.0,45045.0
2025-09-04,SH600519,1448.04,1455.34,1436.51,1448.7,47747.0,47747.0
2025-09-05,SH600519,1447.04,1463.01,1440.04,1459.04,37388.0,37388.0
2025-09-08,SH600519,1459.04,1482.48,1453.54,1477.27,51383.0,51383.0
2025-09-09,SH600519,1481.04,1485.99,1469.46,1481.04,35743.0,35743.0
2025-09-10,SH600519,1482.7,1505.99,1472.04,1498.05,49663.0,49663.0
2025-09-11,SH600519,1498.05,1502.06,1484.54,1499.54,37239.0,37239.0
2025-09-12,SH600519,1502.04,1514.06,1486.57,1492.04,33722.0,33722.0
2025-09-15,SH600519,1491.91,1493.52,1477.54,1491.14,25827.0,25827.0
2025-09-16,SH600519,1491.14,1497.03,1472.25,1476.02,32718.0,32718.0
2025-09-17,SH600519,1476.03,1486.32,1466.05,1469.04,30331.0,30331.0
2025-09-18,SH600519,1468.04,1473.84,1439.54,1444.0,49721.0,49721.0
2025-09-19,SH600519,1444.03,1451.54,1433.05,1444.01,32637.0,32637.0
2025-09-22,SH600519,1441.13,1444.01,1426.05,1429.39,34947.0,34947.0
2025-09-23,SH600519,1426.54,1433.54,1416.04,1423.46,38663.0,38663.0
2025-09-24,SH600519,1410.11,1432.82,1410.11,1418.04,30744.0,30744.0
2025-09-25,SH600519,1418.87,1421.25,1412.04,1415.04,33870.0,33870.0
2025-09-26,SH600519,1417.22,1423.15,1404.05,1411.04,45121.0,45121.0
2025-09-29,SH600519,1415.42,1446.03,1411.04,1436.9,53684.0,53684.0
2025-09-30,SH600519,1436.04,1436.8,1416.04,1420.03,39364.0,39364.0
2025-10-09,SH600519,1412.04,1415.42,1396.04,1412.82,54918.0,54918.0
