date,symbol,open,high,low,close,volume,amount
2025-12-08,SZ300750,383.52,388.47,378.59,385.59,216598.0,216598.0
2025-12-09,SZ300750,384.59,385.35,379.09,380.68,186918.0,186918.0
2025-12-10,SZ300750,378.14,381.09,370.35,375.47,194334.0,194334.0
2025-12-11,SZ300750,377.99,391.95,376.47,382.08,282154.0,282154.0
2025-12-12,SZ300750,385.09,386.48,378.59,384.89,240020.0,240020.0
2025-12-15,SZ300750,384.59,388.06,378.3,378.59,182750.0,182750.0
2025-12-16,SZ300750,379.09,382.17,371.12,371.5,191217.0,191217.0
2025-12-17,SZ300750,369.54,377.59,368.15,376.51,222574.0,222574.0
2025-12-18,SZ300750,372.66,374.04,363.1,365.09,296393.0,296393.0
2025-12-19,SZ300750,367.17,370.77,363.89,367.09,175599.0,175599.0
2025-12-22,SZ300750,369.09,371.08,361.19,364.93,254935.0,254935.0
2025-12-23,SZ300750,365.09,373.59,364.69,371.19,236041.0,236041.0
2025-12-24,SZ300750,371.17,371.17,365.09,368.69,210884.0,210884.0
2025-12-25,SZ300750,367.3,367.3,362.21,366.1,203431.0,203431.0
2025-12-26,SZ300750,366.05,371.09,363.19,367.52,257237.0,257237.0
2025-12-29,SZ300750,367.09,367.52,361.09,362.4,241241.0,241241.0
2025-12-30,SZ300750,360.19,364.09,359.65,362.29,190308.0,190308.0
2025-12-31,SZ300750,362.88,365.09,360.24,360.35,160266.0,160266.0
2026-01-05,SZ300750,363.09,371.09,361.28,370.59,336881.0,336881.0
2026-01-06,SZ300750,373.09,373.59,362.13,367.08,341477.0,341477.0
2026-01-07,SZ300750,366.04,368.57,361.58,364.1,262285.0,262285.0
2026-01-08,SZ300750,361.09,366.42,360.09,362.3,269590.0,269590.0
2026-01-09,SZ300750,362.26,370.72,360.1,362.32,314772.0,314772.0
2026-01-12,SZ300750,361.09,361.09,344.75,354.77,488307.0,488307.0
2026-01-13,SZ300750,359.34,360.86,350.09,352.09,296709.0,296709.0
2026-01-14,SZ300750,353.12,354.31,344.8,347.07,380834.0,380834.0
2026-01-15,SZ300750,345.84,351.37,344.89,346.84,323709.0,323709.0
2026-01-16,SZ300750,351.08,354.81,344.6,345.41,319818.0,319818.0
2026-01-19,SZ300750,344.56,348.43,338.42,341.99,338643.0,338643.0
2026-01-20,SZ300750,343.09,350.0,340.99,342.69,354406.0,354406.0
2026-01-21,SZ300750,345.03,350.78,342.09,342.9,393936.0,393936.0
2026-01-22,SZ300750,344.12,346.82,332.59,338.89,459948.0,459948.0
2026-01-23,SZ300750,341.1,343.09,336.34,340.09,339761.0,339761.0
2026-01-26,SZ300750,345.11,345.64,334.3,335.14,332914.0,332914.0
2026-01-27,SZ300750,337.98,337.99,327.11,332.49,322949.0,322949.0
2026-01-28,SZ300750,330.97,337.09,326.1,333.08,463082.0,463082.0
2026-01-29,SZ300750,333.59,338.25,331.25,334.98,338444.0,338444.0
2026-01-30,SZ300750,341.49,346.85,337.19,343.09,486501.0,486501.0
2026-02-02,SZ300750,350.09,351.08,337.22,342.07,391917.0,391917.0
2026-02-03,SZ300750,342.09,345.89,336.59,341.0,265163.0,265163.0
2026-02-04,SZ300750,344.05,359.74,340.6,358.12,485317.0,485317.0
2026-02-05,SZ300750,358.86,359.84,349.11,356.03,284272.0,284272.0
2026-02-06,SZ300750,352.41,365.97,351.1,362.2,393726.0,393726.0
2026-02-09,SZ300750,363.59,365.59,355.69,361.91,274486.0,274486.0
2026-02-10,SZ300750,358.26,363.89,357.09,358.06,185635.0,185635.0
2026-02-11,SZ300750,359.99,364.08,357.59,361.09,196535.0,196535.0
2026-02-12,SZ300750,363.09,370.97,361.12,368.96,277546.0,277546.0
2026-02-13,SZ300750,368.7,370.09,358.1,358.43,223145.0,223145.0
2026-02-24,SZ300750,365.73,366.59,355.04,355.04,226951.0,226951.0
2026-02-25,SZ300750,356.78,359.69,353.19,355.27,187166.0,187166.0
2026-02-26,SZ300750,349.14,351.29,336.59,339.09,435414.0,435414.0
2026-02-27,SZ300750,340.21,342.03,335.1,335.1,254466.0,254466.0
2026-03-02,SZ300750,334.09,337.99,329.77,333.31,283513.0,283513.0
2026-03-03,SZ300750,339.42,347.44,337.12,337.16,400075.0,400075.0
2026-03-04,SZ300750,334.19,335.11,327.29,331.99,250804.0,250804.0
2026-03-05,SZ300750,337.67,346.94,335.75,343.34,310061.0,310061.0
2026-03-06,SZ300750,342.09,350.11,337.75,347.86,209631.0,209631.0
2026-03-09,SZ300750,341.93,352.94,338.15,350.59,317976.0,317976.0
2026-03-10,SZ300750,368.09,372.86,359.59,369.39,507417.0,507417.0
2026-03-11,SZ300750,372.67,396.64,372.07,389.89,575987.0,575987.0
2026-03-12,SZ300750,393.09,393.99,385.79,388.59,291504.0,291504.0
2026-03-13,SZ300750,386.97,397.08,386.89,390.09,355826.0,355826.0
2026-03-16,SZ300750,394.86,406.26,391.09,401.49,373521.0,373521.0
2026-03-17,SZ300750,408.87,413.09,397.65,398.09,359807.0,359807.0
2026-03-18,SZ300750,398.45,399.09,389.86,395.11,265300.0,265300.0
2026-03-19,SZ300750,395.03,407.09,393.09,393.59,292866.0,292866.0
2026-03-20,SZ300750,398.17,415.17,393.22,406.09,537297.0,537297.0
2026-03-23,SZ300750,410.42,410.45,391.84,395.08,446141.0,446141.0
2026-03-24,SZ300750,398.09,404.99,381.09,390.08,364105.0,364105.0
2026-03-25,SZ300750,386.09,393.59,380.89,390.9,267528.0,267528.0
2026-03-26,SZ300750,386.93,406.81,385.09,395.59,267637.0,267637.0
2026-03-27,SZ300750,399.21,411.42,394.82,409.27,302580.0,302580.0
2026-03-30,SZ300750,406.09,411.94,398.69,406.09,253484.0,253484.0
2026-03-31,SZ300750,406.09,410.04,394.67,394.79,249256.0,249256.0
2026-04-01,SZ300750,402.82,402.96,389.09,398.8,231701.0,231701.0
2026-04-02,SZ300750,400.99,405.08,390.29,394.26,223056.0,223056.0
2026-04-03,SZ300750,393.09,393.89,378.22,379.55,247515.0,247515.0
2026-04-07,SZ300750,383.07,386.29,374.58,377.68,172576.0,172576.0
2026-04-08,SZ300750,389.59,390.74,381.31,384.39,364184.0,364184.0
2026-04-09,SZ300750,387.19,387.37,379.75,383.08,259552.0,259552.0
2026-04-10,SZ300750,387.09,412.09,385.77,409.09,507887.0,507887.0
2026-04-13,SZ300750,411.09,426.42,409.09,420.22,412399.0,412399.0
2026-04-14,SZ300750,414.59,425.58,407.49,423.88,442208.0,442208.0
2026-04-15,SZ300750,431.97,432.55,420.16,424.09,373536.0,373536.0
2026-04-16,SZ300750,434.09,453.09,426.11,447.07,635062.0,635062.0
2026-04-17,SZ300750,449.05,450.73,434.1,437.29,365358.0,365358.0
2026-04-20,SZ300750,426.09,430.99,419.1,425.59,529278.0,529278.0
2026-04-21,SZ300750,428.09,443.22,418.19,440.69,577746.0,577746.0
2026-04-22,SZ300750,441.01,447.97,433.13,436.35,460254.0,460254.0
2026-04-23,SZ300750,443.5,443.6,435.0,438.9,354310.0,354310.0
2026-04-24,SZ300750,442.0,448.45,438.0,444.9,395425.0,395425.0
2026-04-27,SZ300750,444.63,448.76,433.8,434.88,330613.0,330613.0
2026-04-28,SZ300750,426.19,433.3,423.0,427.67,350121.0,350121.0
2026-04-29,SZ300750,432.0,445.15,428.0,445.0,376336.0,376336.0
2026-04-30,SZ300750,446.5,449.5,436.0,436.0,298121.0,298121.0
2026-05-06,SZ300750,457.5,465.88,448.63,460.0,473727.0,473727.0
2026-05-07,SZ300750,468.75,468.75,447.0,451.64,386213.0,386213.0
2026-05-08,SZ300750,449.0,455.5,436.2,437.0,366049.0,366049.0
2026-05-11,SZ300750,440.0,450.51,435.1,446.11,341901.0,341901.0
2026-05-12,SZ300750,446.59,446.85,429.29,431.25,341515.0,341515.0
2026-05-13,SZ300750,431.01,436.58,427.08,434.05,316858.0,316858.0
2026-05-14,SZ300750,449.38,450.45,427.0,427.0,347046.0,347046.0
2026-05-15,SZ300750,428.08,431.5,421.0,423.6,297049.0,297049.0
2026-05-18,SZ300750,420.58,422.9,414.0,417.23,284983.0,284983.0
2026-05-19,SZ300750,415.86,419.9,406.8,417.92,260877.0,260877.0
2026-05-20,SZ300750,417.0,422.99,412.66,414.75,281190.0,281190.0
2026-05-21,SZ300750,419.87,427.62,411.42,411.63,338672.0,338672.0
2026-05-22,SZ300750,414.7,416.5,410.0,411.16,277884.0,277884.0
2026-05-25,SZ300750,411.28,414.5,400.0,402.88,381977.0,381977.0
2026-05-26,SZ300750,406.19,408.77,400.36,402.5,350627.0,350627.0
2026-05-27,SZ300750,413.92,428.9,411.29,414.8,533729.0,533729.0
2026-05-28,SZ300750,420.0,420.58,406.2,415.68,327771.0,327771.0
2026-05-29,SZ300750,423.0,430.86,416.55,424.0,498119.0,498119.0
2026-06-01,SZ300750,432.1,438.24,418.18,420.1,386005.0,386005.0
2026-06-02,SZ300750,425.0,437.75,423.0,433.89,387982.0,387982.0
2026-06-03,SZ300750,437.0,437.0,420.1,426.42,385526.0,385526.0
2026-06-04,SZ300750,426.42,426.9,407.18,408.2,431155.0,431155.0
2026-06-05,SZ300750,407.89,412.65,402.7,403.0,287389.0,287389.0
2026-06-08,SZ300750,395.8,402.68,390.7,393.02,286526.0,286526.0
2026-06-09,SZ300750,399.99,401.87,388.0,399.5,277351.0,277351.0
2026-06-10,SZ300750,395.28,399.0,385.12,388.5,244357.0,244357.0
2026-06-11,SZ300750,386.98,391.34,380.03,382.2,268654.0,268654.0
