date,open,high,low,close,volume
2026-03-06 00:15:00,71018.29,71043.33,70863.69,70915.99,293.21878
2026-03-06 00:30:00,70915.99,71007.13,70888.9,70899.15,94.65526
2026-03-06 00:45:00,70899.14,71007.83,70784.0,70988.19,98.04433
2026-03-06 01:00:00,70988.19,71020.0,70768.61,70800.0,293.57295
2026-03-06 01:15:00,70799.99,70899.31,70344.03,70465.03,346.6595
2026-03-06 01:30:00,70465.03,71166.83,70455.84,71161.19,258.37809
2026-03-06 01:45:00,71161.19,71301.74,71076.46,71257.2,159.28337
2026-03-06 02:00:00,71257.2,71379.41,71169.8,71330.3,113.32681
2026-03-06 02:15:00,71330.29,71419.98,71036.0,71335.89,220.61865
2026-03-06 02:30:00,71335.9,71355.71,71142.0,71347.25,128.20669
2026-03-06 02:45:00,71347.24,71368.75,71186.13,71252.43,290.33177
2026-03-06 03:00:00,71252.43,71305.42,71028.33,71067.9,119.54317
2026-03-06 03:15:00,71067.9,71259.99,71000.0,71181.0,107.22718
2026-03-06 03:30:00,71181.0,71227.44,71067.9,71092.01,147.03217
2026-03-06 03:45:00,71092.01,71147.99,71019.8,71080.38,174.29151
2026-03-06 04:00:00,71080.37,71120.17,70902.22,70910.91,88.38225
2026-03-06 04:15:00,70910.92,70977.25,70867.93,70871.89,63.49636
2026-03-06 04:30:00,70871.88,70961.64,70270.21,70524.0,370.69741
2026-03-06 04:45:00,70524.0,70620.0,70488.51,70613.61,145.2481
2026-03-06 05:00:00,70613.61,70658.01,70392.0,70538.79,151.22088
2026-03-06 05:15:00,70538.79,70635.0,70326.0,70393.09,307.33101
2026-03-06 05:30:00,70393.1,70501.86,70165.24,70201.81,262.96273
2026-03-06 05:45:00,70201.8,70499.18,70143.19,70436.19,244.60081
2026-03-06 06:00:00,70436.18,70443.73,70261.23,70308.12,132.43931
2026-03-06 06:15:00,70308.12,70520.97,70308.12,70425.92,97.81793
2026-03-06 06:30:00,70425.91,70677.66,70379.21,70669.01,214.45439
2026-03-06 06:45:00,70669.02,70853.37,70575.0,70597.23,227.60204
2026-03-06 07:00:00,70597.23,70813.45,70468.97,70553.66,216.56971
2026-03-06 07:15:00,70553.66,70878.24,70546.87,70858.5,124.21236
2026-03-06 07:30:00,70858.5,71082.52,70858.5,71075.56,213.10081
2026-03-06 07:45:00,71075.56,71192.76,71040.94,71056.44,228.17498
2026-03-06 08:00:00,71056.44,71067.58,70890.28,70941.69,211.45374
2026-03-06 08:15:00,70941.69,70993.49,70833.58,70934.14,104.46879
2026-03-06 08:30:00,70934.13,71026.42,70870.4,70914.05,99.75349
2026-03-06 08:45:00,70914.05,70946.17,70735.85,70789.49,153.74967
2026-03-06 09:00:00,70789.49,70808.65,70520.38,70572.0,202.80302
2026-03-06 09:15:00,70573.24,70603.6,70360.44,70411.58,161.05304
2026-03-06 09:30:00,70411.57,70555.53,70300.0,70551.88,171.66472
2026-03-06 09:45:00,70551.88,70628.78,70453.05,70565.56,102.45482
2026-03-06 10:00:00,70565.56,70716.38,70524.01,70689.57,68.41479
2026-03-06 10:15:00,70689.57,70800.0,70648.68,70778.98,82.41298
2026-03-06 10:30:00,70778.97,70799.99,70509.89,70565.63,93.68557
2026-03-06 10:45:00,70565.64,70621.2,70467.88,70527.93,225.30543
2026-03-06 11:00:00,70527.93,70610.0,70418.53,70552.31,148.44863
2026-03-06 11:15:00,70552.32,70578.93,70513.71,70547.97,74.5263
2026-03-06 11:30:00,70547.97,70643.27,70361.3,70383.34,293.10307
2026-03-06 11:45:00,70383.33,70394.69,70184.01,70212.95,247.85739
2026-03-06 12:00:00,70212.94,70224.84,69793.84,69927.54,953.4496
2026-03-06 12:15:00,69927.54,70195.86,69918.35,70004.19,356.32421
2026-03-06 12:30:00,70004.19,70049.82,69701.0,69754.35,241.99745
2026-03-06 12:45:00,69753.78,70062.18,69660.0,69907.0,355.665
2026-03-06 13:00:00,69907.0,70146.99,69904.69,70003.03,345.75791
2026-03-06 13:15:00,70003.02,70227.47,69843.03,70060.84,143.19541
2026-03-06 13:30:00,70060.84,70341.76,69750.0,70094.14,668.03541
2026-03-06 13:45:00,70094.13,70094.14,69208.0,69208.0,912.74088
2026-03-06 14:00:00,69213.18,69273.87,68642.57,68826.06,1045.64409
2026-03-06 14:15:00,68826.06,69100.01,68726.69,68986.01,657.26275
2026-03-06 14:30:00,68986.01,69095.51,68400.0,68743.0,799.66678
2026-03-06 14:45:00,68743.0,68901.62,68176.47,68409.89,645.93317
2026-03-06 15:00:00,68409.89,68661.81,68323.0,68624.02,434.10014
2026-03-06 15:15:00,68625.15,69023.99,68564.0,68886.86,385.10537
2026-03-06 15:30:00,68886.86,69100.0,68697.86,68753.55,289.57676
2026-03-06 15:45:00,68753.54,68756.65,68306.0,68504.71,319.90322
2026-03-06 16:00:00,68504.71,68795.44,68274.06,68333.77,270.51052
2026-03-06 16:15:00,68333.77,68555.93,68222.0,68537.47,294.28564
2026-03-06 16:30:00,68537.47,68670.17,68336.71,68589.74,174.8409
2026-03-06 16:45:00,68589.74,68714.83,68340.3,68446.52,215.37243
2026-03-06 17:00:00,68446.52,68642.69,68400.0,68403.61,230.68664
2026-03-06 17:15:00,68403.6,68583.28,68200.0,68245.83,211.34951
2026-03-06 17:30:00,68245.83,68291.65,67744.78,67832.33,546.73163
2026-03-06 17:45:00,67832.33,68052.61,67832.33,67955.1,248.02145
2026-03-06 18:00:00,67955.1,68380.14,67955.1,68329.24,160.70088
2026-03-06 18:15:00,68329.24,68426.57,68258.0,68292.0,134.88278
2026-03-06 18:30:00,68291.99,68476.47,68269.69,68433.17,88.61255
2026-03-06 18:45:00,68433.18,68470.03,68162.31,68181.2,130.78447
2026-03-06 19:00:00,68181.2,68463.56,68181.2,68438.52,176.21462
2026-03-06 19:15:00,68438.51,68485.01,68098.39,68216.47,241.25889
2026-03-06 19:30:00,68216.46,68311.61,68140.0,68143.98,84.53025
2026-03-06 19:45:00,68143.98,68173.05,68004.15,68131.79,115.63116
2026-03-06 20:00:00,68131.79,68285.71,68000.0,68014.44,180.20568
2026-03-06 20:15:00,68014.44,68136.62,67777.0,67832.74,176.75075
2026-03-06 20:30:00,67832.73,68072.0,67812.45,67989.0,163.8114
2026-03-06 20:45:00,67989.0,68178.18,67985.7,68111.03,147.85047
2026-03-06 21:00:00,68111.03,68189.17,68074.16,68148.66,92.2187
2026-03-06 21:15:00,68148.66,68173.2,67919.72,68005.64,113.97877
2026-03-06 21:30:00,68005.64,68244.34,67969.88,68238.56,297.56784
2026-03-06 21:45:00,68238.56,68333.33,68194.61,68289.1,101.04365
2026-03-06 22:00:00,68289.11,68366.3,68265.7,68290.97,77.69867
2026-03-06 22:15:00,68290.97,68388.18,68252.94,68288.91,59.4674
2026-03-06 22:30:00,68288.91,68422.35,68221.38,68372.19,104.02954
2026-03-06 22:45:00,68372.2,68440.92,68308.9,68319.89,63.717
2026-03-06 23:00:00,68319.9,68341.01,68248.0,68334.55,258.32491
2026-03-06 23:15:00,68334.54,68371.24,68306.9,68347.76,70.17683
2026-03-06 23:30:00,68347.76,68351.01,68167.12,68251.22,159.32625
2026-03-06 23:45:00,68251.22,68251.22,68105.71,68114.02,123.5477
2026-03-07 00:00:00,68114.02,68260.95,68105.73,68214.04,274.0579
2026-03-07 00:15:00,68214.04,68258.7,68116.0,68210.27,260.24598
2026-03-07 00:30:00,68210.26,68394.09,68210.26,68297.84,81.03028
2026-03-07 00:45:00,68297.84,68358.33,68284.59,68290.45,38.04689
2026-03-07 01:00:00,68290.46,68369.11,68200.0,68240.16,68.50832
2026-03-07 01:15:00,68240.17,68268.0,68180.95,68225.06,122.45863
2026-03-07 01:30:00,68225.06,68273.31,68185.99,68273.3,79.42408
2026-03-07 01:45:00,68273.31,68343.36,68256.12,68262.01,45.67042
2026-03-07 02:00:00,68262.01,68300.0,68212.49,68240.01,49.95583
2026-03-07 02:15:00,68240.01,68264.51,68107.01,68107.02,78.90552
2026-03-07 02:30:00,68107.02,68200.09,68060.6,68166.88,118.33731
2026-03-07 02:45:00,68166.87,68367.73,68166.01,68350.04,69.76543
2026-03-07 03:00:00,68350.05,68551.04,68329.89,68515.19,160.60318
2026-03-07 03:15:00,68515.19,68515.2,68233.79,68233.79,83.94381
2026-03-07 03:30:00,68233.8,68269.76,68175.27,68175.27,82.61843
2026-03-07 03:45:00,68175.28,68217.55,68095.5,68095.5,123.15469
2026-03-07 04:00:00,68095.5,68115.18,67817.0,67952.25,323.72139
2026-03-07 04:15:00,67952.25,68063.32,67941.93,68028.25,117.95534
2026-03-07 04:30:00,68028.24,68147.73,67972.6,68132.73,118.64588
2026-03-07 04:45:00,68132.74,68132.74,68060.11,68063.43,61.34248
2026-03-07 05:00:00,68063.42,68140.49,67961.22,68005.05,114.41524
2026-03-07 05:15:00,68005.05,68050.58,67908.0,68020.4,224.47993
2026-03-07 05:30:00,68020.39,68097.11,67950.0,68081.8,78.20655
2026-03-07 05:45:00,68081.81,68114.52,67983.3,68018.26,76.786
2026-03-07 06:00:00,68018.27,68021.14,67942.11,67951.11,79.10807
2026-03-07 06:15:00,67951.12,67990.38,67852.71,67865.1,86.4361
2026-03-07 06:30:00,67865.1,67930.91,67765.56,67930.91,127.15012
2026-03-07 06:45:00,67930.9,67954.91,67612.21,67690.86,196.67154
2026-03-07 07:00:00,67690.86,67704.96,67446.41,67636.18,389.27417
2026-03-07 07:15:00,67636.18,67770.59,67608.14,67727.6,126.20378
2026-03-07 07:30:00,67727.6,67796.64,67664.43,67794.85,124.20161
2026-03-07 07:45:00,67794.86,67865.23,67767.11,67842.67,129.06943
2026-03-07 08:00:00,67842.67,67872.64,67774.13,67872.63,109.30543
2026-03-07 08:15:00,67872.64,68045.07,67872.63,67946.49,159.35794
2026-03-07 08:30:00,67946.49,68013.9,67882.0,67900.01,82.73277
2026-03-07 08:45:00,67900.01,67918.61,67720.98,67795.4,114.55717
2026-03-07 09:00:00,67795.4,67970.88,67738.31,67970.87,91.16837
2026-03-07 09:15:00,67970.87,68074.97,67924.15,67958.52,91.83058
2026-03-07 09:30:00,67958.52,68029.99,67940.68,67965.98,79.62067
2026-03-07 09:45:00,67965.97,68032.86,67963.39,68000.0,69.84257
2026-03-07 10:00:00,68000.0,68102.73,67964.26,68093.04,110.59855
2026-03-07 10:15:00,68093.04,68093.04,67913.22,67972.08,91.3828
2026-03-07 10:30:00,67972.08,68000.0,67908.37,67950.81,60.40247
2026-03-07 10:45:00,67950.81,67982.58,67870.43,67880.31,57.03657
2026-03-07 11:00:00,67880.31,68217.75,67841.67,68186.93,117.62097
2026-03-07 11:15:00,68186.94,68232.27,68099.09,68145.55,109.6159
2026-03-07 11:30:00,68145.55,68160.66,68058.45,68132.09,80.73693
2026-03-07 11:45:00,68132.09,68132.09,68010.0,68010.01,64.26769
2026-03-07 12:00:00,68010.0,68083.6,67959.2,68000.01,54.35397
2026-03-07 12:15:00,68000.0,68085.41,67988.68,68025.0,211.14938
2026-03-07 12:30:00,68024.99,68034.31,67920.01,67937.64,55.01414
2026-03-07 12:45:00,67937.64,68022.0,67900.01,67992.54,38.52118
2026-03-07 13:00:00,67992.54,68081.16,67940.94,68038.7,71.53566
2026-03-07 13:15:00,68038.69,68079.35,67961.06,67992.43,102.3201
2026-03-07 13:30:00,67992.43,68048.89,67855.82,67879.66,103.21991
2026-03-07 13:45:00,67879.66,67964.17,67871.65,67931.06,41.16069
2026-03-07 14:00:00,67931.06,67931.06,67609.44,67748.01,219.24054
2026-03-07 14:15:00,67748.0,67829.14,67711.79,67807.42,47.48466
2026-03-07 14:30:00,67807.42,68083.79,67800.03,68016.77,152.56916
2026-03-07 14:45:00,68016.77,68080.11,67978.12,68016.7,53.98007
2026-03-07 15:00:00,68016.7,68020.53,67916.37,67920.17,293.40944
2026-03-07 15:15:00,67920.18,67987.89,67856.71,67962.07,121.37896
2026-03-07 15:30:00,67962.06,68034.67,67782.87,67824.68,101.89572
2026-03-07 15:45:00,67824.68,67914.61,67769.89,67877.45,61.16056
2026-03-07 16:00:00,67877.45,67889.68,67800.01,67879.57,49.01475
2026-03-07 16:15:00,67879.57,67883.24,67754.0,67772.22,124.18383
2026-03-07 16:30:00,67772.23,67831.39,67702.2,67788.22,100.62693
2026-03-07 16:45:00,67788.21,67832.96,67758.03,67783.63,75.44359
2026-03-07 17:00:00,67783.63,67860.0,67783.62,67838.59,37.88125
2026-03-07 17:15:00,67838.58,67935.01,67814.35,67882.83,46.68175
2026-03-07 17:30:00,67882.83,67882.84,67861.48,67882.83,56.39801
2026-03-07 17:45:00,67882.83,67888.25,67768.97,67788.41,76.72003
2026-03-07 18:00:00,67788.4,67788.41,67480.0,67624.7,180.63249
2026-03-07 18:15:00,67624.7,67696.0,67578.05,67662.0,413.72684
2026-03-07 18:30:00,67662.0,67666.04,67489.97,67663.0,355.33344
2026-03-07 18:45:00,67663.01,67672.29,67557.79,67568.13,230.55505
2026-03-07 19:00:00,67568.13,67572.35,67500.0,67500.01,142.52809
2026-03-07 19:15:00,67500.0,67558.0,67177.0,67227.72,315.8885
2026-03-07 19:30:00,67227.71,67347.15,67195.4,67211.99,391.96284
2026-03-07 19:45:00,67211.99,67275.75,66915.26,67080.34,461.85077
2026-03-07 20:00:00,67080.33,67292.23,67068.01,67242.67,141.01616
2026-03-07 20:15:00,67242.68,67305.39,67192.58,67250.47,65.86565
2026-03-07 20:30:00,67250.48,67419.35,67250.48,67395.55,105.7664
2026-03-07 20:45:00,67395.56,67437.5,67313.41,67402.98,277.82297
2026-03-07 21:00:00,67402.98,67483.05,67345.17,67402.02,116.7459
2026-03-07 21:15:00,67402.02,67472.89,67390.01,67448.56,178.38471
2026-03-07 21:30:00,67448.56,67460.89,67281.34,67369.99,101.56596
2026-03-07 21:45:00,67369.99,67452.98,67291.62,67452.98,242.30338
2026-03-07 22:00:00,67452.97,67469.87,67322.44,67332.35,65.03047
2026-03-07 22:15:00,67332.34,67372.5,67259.82,67276.43,61.95112
2026-03-07 22:30:00,67276.43,67314.88,67101.31,67241.0,309.38666
2026-03-07 22:45:00,67241.0,67364.11,67221.05,67258.65,270.44499
2026-03-07 23:00:00,67258.65,67381.66,67183.39,67329.39,78.61951
2026-03-07 23:15:00,67329.39,67403.85,67315.12,67378.22,184.47894
2026-03-07 23:30:00,67378.23,67398.26,67317.82,67339.36,70.72631
2026-03-07 23:45:00,67339.36,67365.99,67234.46,67262.91,61.14001
2026-03-08 00:00:00,67262.91,67461.22,67258.94,67395.99,122.88486
2026-03-08 00:15:00,67395.99,67481.96,67326.36,67347.61,121.70484
2026-03-08 00:30:00,67347.62,67365.78,67247.23,67326.01,196.76299
2026-03-08 00:45:00,67326.01,67326.01,67181.04,67194.77,110.91785
2026-03-08 01:00:00,67194.77,67311.68,67158.0,67277.16,71.78384
2026-03-08 01:15:00,67277.16,67321.12,67219.75,67219.99,193.74948
2026-03-08 01:30:00,67220.0,67316.97,67090.0,67310.81,258.80835
2026-03-08 01:45:00,67310.82,67353.57,67291.51,67297.27,41.51396
2026-03-08 02:00:00,67297.27,67318.0,67217.57,67317.99,121.93258
2026-03-08 02:15:00,67317.99,67353.57,67208.73,67223.65,182.82348
2026-03-08 02:30:00,67223.64,67426.52,67114.53,67404.29,157.43651
2026-03-08 02:45:00,67404.29,67404.29,66833.58,66925.44,303.71454
2026-03-08 03:00:00,66925.45,67029.82,66850.0,66976.7,260.13326
2026-03-08 03:15:00,66976.69,67083.1,66976.69,67005.1,96.14735
2026-03-08 03:30:00,67005.1,67047.57,66940.47,66994.82,242.65576
2026-03-08 03:45:00,66994.81,67071.04,66969.99,67000.26,400.46987
2026-03-08 04:00:00,67000.26,67076.4,66931.29,67029.3,403.20249
2026-03-08 04:15:00,67029.31,67100.01,66965.65,67008.78,258.09446
2026-03-08 04:30:00,67008.78,67017.8,66914.81,66960.41,126.46362
2026-03-08 04:45:00,66960.41,66965.1,66547.15,66637.36,419.12257
2026-03-08 05:00:00,66637.35,66988.57,66617.76,66978.72,99.43318
2026-03-08 05:15:00,66978.71,67197.11,66959.41,67126.61,114.98995
2026-03-08 05:30:00,67126.61,67207.88,67104.0,67192.25,54.11905
2026-03-08 05:45:00,67192.25,67250.24,67132.84,67149.93,133.46135
2026-03-08 06:00:00,67149.93,67231.86,67092.41,67099.27,51.61334
2026-03-08 06:15:00,67099.26,67167.41,67046.92,67055.04,81.52758
2026-03-08 06:30:00,67055.04,67146.96,67035.18,67120.0,43.05228
2026-03-08 06:45:00,67120.0,67220.73,67114.98,67161.52,70.43915
2026-03-08 07:00:00,67161.52,67423.22,67154.91,67384.2,182.03754
2026-03-08 07:15:00,67384.2,67465.11,67288.8,67368.15,316.39073
2026-03-08 07:30:00,67368.14,67378.06,67264.0,67313.44,332.96957
2026-03-08 07:45:00,67313.44,67332.0,67249.67,67319.91,179.18118
2026-03-08 08:00:00,67319.9,67399.01,67168.54,67239.55,401.60012
2026-03-08 08:15:00,67239.55,67302.54,67156.93,67276.85,189.10005
2026-03-08 08:30:00,67276.85,67564.52,67232.97,67500.11,333.20263
2026-03-08 08:45:00,67500.11,67577.36,67445.56,67539.33,84.7218
2026-03-08 09:00:00,67539.34,67846.15,67474.0,67762.83,240.77551
2026-03-08 09:15:00,67762.83,67905.03,67706.54,67847.63,443.28544
2026-03-08 09:30:00,67847.63,67856.67,67720.98,67752.19,172.61308
2026-03-08 09:45:00,67752.2,67764.28,67680.99,67681.0,255.20454
2026-03-08 10:00:00,67681.0,67879.3,67680.99,67879.29,142.86961
2026-03-08 10:15:00,67879.29,68200.0,67854.13,68057.83,218.93721
2026-03-08 10:30:00,68057.82,68077.36,67943.09,67985.01,206.05468
2026-03-08 10:45:00,67985.0,67985.0,67875.38,67904.14,78.36377
2026-03-08 11:00:00,67904.15,67904.15,67456.88,67556.63,183.78078
2026-03-08 11:15:00,67556.64,67737.17,67553.21,67679.48,84.91616
2026-03-08 11:30:00,67679.48,67810.55,67411.76,67499.46,165.63041
2026-03-08 11:45:00,67499.46,67566.49,67435.65,67515.0,102.34849
2026-03-08 12:00:00,67515.0,67650.94,67000.0,67053.16,449.45898
2026-03-08 12:15:00,67053.16,67444.55,66888.0,67431.46,251.37597
2026-03-08 12:30:00,67431.46,67485.95,67294.29,67412.21,127.85176
2026-03-08 12:45:00,67412.21,67418.0,67295.0,67324.72,73.72901
2026-03-08 13:00:00,67324.71,67431.81,66950.0,66974.1,204.10917
2026-03-08 13:15:00,66974.09,67199.54,66813.92,67163.88,1027.3679
2026-03-08 13:30:00,67163.88,67163.88,66761.68,67054.56,522.97791
2026-03-08 13:45:00,67054.57,67321.81,67051.43,67234.86,233.13472
2026-03-08 14:00:00,67234.86,67394.54,67200.0,67291.68,121.56731
2026-03-08 14:15:00,67291.67,67426.69,67246.92,67265.54,110.36575
2026-03-08 14:30:00,67265.54,67388.17,67056.94,67130.9,397.39189
2026-03-08 14:45:00,67130.9,67353.92,67055.73,67339.76,65.99204
2026-03-08 15:00:00,67339.75,67369.36,67207.06,67368.88,261.48349
2026-03-08 15:15:00,67368.88,67368.89,67140.95,67175.49,90.06928
2026-03-08 15:30:00,67175.49,67233.27,67124.33,67146.0,186.71392
2026-03-08 15:45:00,67146.0,67232.0,67080.0,67218.23,340.89486
2026-03-08 16:00:00,67218.23,67268.44,67091.76,67098.7,102.85494
2026-03-08 16:15:00,67098.71,67150.26,67040.0,67113.9,74.36683
2026-03-08 16:30:00,67113.9,67113.91,66841.33,67004.36,129.33796
2026-03-08 16:45:00,67004.35,67004.35,66802.47,66872.15,232.19617
2026-03-08 17:00:00,66872.15,67179.98,66800.01,67150.0,211.52947
2026-03-08 17:15:00,67150.01,67162.37,67051.93,67070.24,224.94101
2026-03-08 17:30:00,67070.24,67116.0,66982.16,67056.08,53.12545
2026-03-08 17:45:00,67056.09,67127.01,66942.2,67065.0,322.83253
2026-03-08 18:00:00,67065.0,67076.0,66900.0,66913.41,44.69073
2026-03-08 18:15:00,66913.42,66993.18,66763.82,66930.67,157.33134
2026-03-08 18:30:00,66930.68,66991.66,66747.71,66816.22,176.84029
2026-03-08 18:45:00,66816.23,66892.73,66745.54,66804.0,109.11543
2026-03-08 19:00:00,66803.99,67076.09,66779.82,67015.18,176.94194
2026-03-08 19:15:00,67015.18,67269.32,67000.33,67199.54,159.78326
2026-03-08 19:30:00,67199.54,67385.65,67199.54,67355.72,287.70875
2026-03-08 19:45:00,67356.65,67485.24,67274.4,67337.42,86.67274
2026-03-08 20:00:00,67337.41,67337.42,67091.01,67101.68,160.38971
2026-03-08 20:15:00,67101.68,67220.51,67031.79,67031.79,83.1478
2026-03-08 20:30:00,67031.8,67609.08,67028.45,67352.01,767.24505
2026-03-08 20:45:00,67352.0,67397.33,67200.0,67238.8,134.14971
2026-03-08 21:00:00,67238.79,67266.0,66712.69,66779.83,372.66492
2026-03-08 21:15:00,66779.83,66996.69,66778.61,66936.05,118.47145
2026-03-08 21:30:00,66936.42,67028.45,66894.69,67022.99,244.66852
2026-03-08 21:45:00,67022.98,67047.71,66921.99,67020.01,223.23042
2026-03-08 22:00:00,67020.01,67020.01,65684.77,66078.0,1624.98267
2026-03-08 22:15:00,66077.99,66180.57,65618.49,65915.08,567.3988
2026-03-08 22:30:00,65915.09,66282.87,65728.7,66045.09,360.02452
2026-03-08 22:45:00,66045.09,66309.53,66045.09,66236.8,189.61836
2026-03-08 23:00:00,66236.8,66436.47,66116.24,66328.45,175.86488
2026-03-08 23:15:00,66328.45,66569.24,66250.0,66470.01,147.27962
2026-03-08 23:30:00,66470.01,66514.31,66115.82,66121.73,118.57925
2026-03-08 23:45:00,66121.72,66224.27,65930.3,65971.2,238.22869
2026-03-09 00:00:00,65971.2,66402.23,65944.1,66324.43,175.61856
2026-03-09 00:15:00,66324.43,66378.15,65821.97,66170.4,220.49627
2026-03-09 00:30:00,66170.41,66773.0,66170.41,66448.0,384.30014
2026-03-09 00:45:00,66448.0,66564.0,66287.06,66370.01,170.94041
2026-03-09 01:00:00,66370.01,66433.42,66131.25,66363.19,513.76586
2026-03-09 01:15:00,66363.19,66650.74,66235.46,66480.85,1200.11345
2026-03-09 01:30:00,66480.84,66698.05,66401.25,66623.21,340.18594
2026-03-09 01:45:00,66623.2,66639.64,66182.2,66196.01,209.72357
2026-03-09 02:00:00,66196.01,66354.0,66009.1,66173.84,230.9937
2026-03-09 02:15:00,66173.84,66173.84,65959.0,66120.3,202.06127
2026-03-09 02:30:00,66120.3,66579.21,66092.63,66573.75,183.03765
2026-03-09 02:45:00,66573.75,66707.58,66529.07,66537.32,136.47852
2026-03-09 03:00:00,66537.32,67456.0,66512.88,67452.0,536.90699
2026-03-09 03:15:00,67451.99,67668.64,67092.77,67223.52,416.94076
2026-03-09 03:30:00,67223.52,67381.66,67072.4,67099.4,165.09674
2026-03-09 03:45:00,67099.4,67253.75,67050.0,67205.05,137.35033
2026-03-09 04:00:00,67205.06,67288.29,67166.42,67177.45,123.87137
2026-03-09 04:15:00,67177.44,67610.0,67170.22,67575.86,154.0371
2026-03-09 04:30:00,67575.86,67575.86,67411.1,67506.04,201.1562
2026-03-09 04:45:00,67506.03,67528.84,67093.09,67130.14,369.41295
2026-03-09 05:00:00,67131.1,67257.44,67113.02,67157.0,84.1515
2026-03-09 05:15:00,67157.01,67415.71,67130.49,67389.83,96.2716
2026-03-09 05:30:00,67389.82,67972.0,67348.61,67932.25,609.22602
2026-03-09 05:45:00,67932.25,68069.29,67812.86,67911.16,356.06236
2026-03-09 06:00:00,67911.15,67939.55,67573.7,67626.61,307.03175
2026-03-09 06:15:00,67626.61,67740.5,67486.95,67508.24,92.66817
2026-03-09 06:30:00,67508.24,67559.96,67283.0,67363.62,84.45417
